core	mg	al	si	p	s	cl	ar	k	ca	ti	v	cr	mn	fe	ni	cu	zn	ge	as	se	br	rb	sr	y	zr	nb	mo	sn	sb	ba	la	ce	nd	sm	eu	tm	yb	hg	pb	at	u	depth_in_core_cm	ga	ru	bi	ag	cd	te	y_bp
ST8	2.6666666666666665	10.8	55.56666666666667	0	4.766666666666667	175.4	54.56666666666667	313.9	6042.933333333333	543.9666666666667	20.866666666666667	16.633333333333333	140.46666666666667	11162.7	35.6	15.433333333333334	38.93333333333333	1.8333333333333333	0	0	39.13333333333333	28.7	391.7	12.333333333333334	79.73333333333333	14.233333333333333	20.866666666666667	0	18.1	14	3.3	6.133333333333334	1.3	4.433333333333334	9.9	30.633333333333333	0	10.633333333333333	0	0	NA	501.2	NA	NA	NA	NA	NA	NA	81619.25
ST8	0	11	49.43333333333333	0	3.2	165.46666666666667	60.6	281.26666666666665	6632.466666666666	725.5666666666667	21.333333333333332	19.7	151.8	11891.233333333334	37.93333333333333	20.166666666666668	41.43333333333333	0	2.7666666666666666	1.1	40.166666666666664	36.46666666666667	398.8333333333333	12.733333333333333	77.7	11.6	20.666666666666668	0	21.266666666666666	17.333333333333332	3.3	2	4.333333333333333	4.533333333333333	9.8	27.733333333333334	0	14.533333333333333	3.9	0	NA	501.3	NA	NA	NA	NA	NA	NA	81647.025
ST8	0	9.5	55.266666666666666	0	3.066666666666667	171.13333333333333	62.2	293.8	7836.666666666667	520.9666666666667	15.766666666666667	11.6	130.83333333333334	10214	35.333333333333336	19.166666666666668	34.8	6.466666666666667	1.2	0	40.53333333333333	28.433333333333334	414.2	15.9	70.73333333333333	8.933333333333334	14.9	0	22.3	12.133333333333333	7.066666666666666	5.266666666666667	1.1666666666666667	4.6	6.1	19.9	0	11.3	0.7666666666666667	1.4	NA	501.4	NA	NA	NA	NA	NA	NA	81674.79999999999
ST8	1.4333333333333333	9.1	56	0	1.4666666666666666	177.36666666666667	61.1	299.6333333333333	7457.7	506.8333333333333	17.033333333333335	20.2	140.33333333333334	10311.766666666666	36.86666666666667	17.633333333333333	39.5	5.833333333333333	2.6	8.433333333333334	34.13333333333333	32.86666666666667	412.3666666666667	14.733333333333333	74.83333333333333	12.866666666666667	7.466666666666667	0	26.7	17.8	4.8	4.133333333333334	2.1	3	0	28.333333333333332	0	19.466666666666665	7.9	0	NA	501.5	NA	NA	NA	NA	NA	NA	81702.575
ST8	3.6333333333333333	8.6	57.93333333333333	0	5.1	168.76666666666668	60.7	311.1333333333333	6853.066666666667	534.4	19.866666666666667	15.233333333333333	146.06666666666666	10800.666666666666	30.033333333333335	16.333333333333332	41.13333333333333	5.266666666666667	2.8666666666666667	0	43.53333333333333	36.1	417.73333333333335	17.266666666666666	64.06666666666666	7.366666666666666	14.833333333333334	0	26	21.233333333333334	6.4	3.7666666666666666	3.6	3.2666666666666666	6.766666666666667	24.533333333333335	2.1666666666666665	9	8.866666666666667	0.6333333333333333	NA	501.6	NA	NA	NA	NA	NA	NA	81730.35
ST8	1.4666666666666666	10.833333333333334	56.5	0	3.6666666666666665	173	58.7	316.6333333333333	6891.233333333334	524.4	18.6	13.933333333333334	142.86666666666667	10608.2	32.93333333333333	24	36.733333333333334	3.433333333333333	0	0	34.5	25.333333333333332	432.6	12.666666666666666	79.26666666666667	16.033333333333335	8.6	0.43333333333333335	25.133333333333333	13.6	4.933333333333334	4.733333333333333	3.066666666666667	3.433333333333333	5.266666666666667	24.2	0	9.933333333333334	8.333333333333334	0	NA	501.7	NA	NA	NA	NA	NA	NA	81758.125
ST8	0.3	10.4	58.06666666666667	0	3.8	188.86666666666667	58.63333333333333	319.1333333333333	6957.4	547.7333333333333	16.133333333333333	16.066666666666666	154.96666666666667	11184.3	32.733333333333334	16.433333333333334	39.46666666666667	3.1333333333333333	0	4.133333333333334	40.3	32.3	454.56666666666666	21	67.96666666666667	3.1666666666666665	13.633333333333333	0	21.933333333333334	18.366666666666667	5.433333333333334	3.3	3.066666666666667	2.7	3.5	32.233333333333334	0.8333333333333334	19.166666666666668	8.533333333333333	1.0666666666666667	NA	501.8	NA	NA	NA	NA	NA	NA	81785.9
ST8	0	8.133333333333333	53.5	0	3.6	196.13333333333333	60.3	332.6333333333333	9085.766666666666	527.8	13.933333333333334	16.166666666666668	151.93333333333334	10939.6	34.333333333333336	20.466666666666665	43.333333333333336	1.0666666666666667	0	3.433333333333333	41.766666666666666	42.4	480.9	13.933333333333334	57.36666666666667	2.6	10.433333333333334	0	31.566666666666666	22.6	5.666666666666667	0.5666666666666667	4.233333333333333	2.6666666666666665	2.8333333333333335	27.833333333333332	2.1333333333333333	13.533333333333333	15.133333333333333	2.566666666666667	NA	501.9	NA	NA	NA	NA	NA	NA	81813.67499999999
ST8	0.8	10.266666666666667	48.36666666666667	0	3.433333333333333	166.2	61.43333333333333	273	8328.9	450.26666666666665	14.866666666666667	9.033333333333333	129.83333333333334	8736.2	26.3	13.633333333333333	32.2	3.6	1.7666666666666666	0	36.266666666666666	19.733333333333334	478.5	14.966666666666667	68.1	12.2	19.9	0	27.1	13.866666666666667	3.7666666666666666	4.433333333333334	0.7	1.2	0	19.7	0.8	11.166666666666666	3.8333333333333335	0	NA	502	NA	NA	NA	NA	NA	NA	81841.45
ST8	2.2	8.233333333333333	55.2	0	2.5	177.8	61.56666666666667	290.8333333333333	8075.866666666667	460.46666666666664	9.3	9.9	131.46666666666667	9748.233333333334	28.933333333333334	15.366666666666667	35.46666666666667	0.6666666666666666	0	0.9	40.333333333333336	28.366666666666667	459	13.633333333333333	79.93333333333334	5.433333333333334	17.3	0	26.4	15.433333333333334	6.3	6.533333333333333	0	3.9	10.9	21.5	0	8.533333333333333	5.3	0	NA	502.1	NA	NA	NA	NA	NA	NA	81869.225
ST8	1.0333333333333334	10.1	63.4	0	2.7333333333333334	196.03333333333333	62.666666666666664	340.43333333333334	7511.033333333334	554.0333333333333	20.166666666666668	15.733333333333333	145.93333333333334	11405.1	32.166666666666664	20.3	39.53333333333333	0	0	4.633333333333334	42.6	40.266666666666666	419.1333333333333	17.133333333333333	76.1	4.633333333333334	8.3	0	27.566666666666666	15.2	5.133333333333334	4.9	2.6	4.5	5.8	30.866666666666667	1.6333333333333333	18.133333333333333	13.433333333333334	2.6333333333333333	NA	502.2	NA	NA	NA	NA	NA	NA	81897
ST8	0.16666666666666666	7.433333333333334	59.13333333333333	0	4.566666666666666	161.5	61.96666666666667	311.5	6157.9	536.8333333333334	16.433333333333334	18.733333333333334	134.1	10535.166666666666	30.733333333333334	19.2	41.5	2.2	1.3	5.833333333333333	36.43333333333333	44.9	409.23333333333335	17.933333333333334	75.13333333333334	6.3	12.366666666666667	0	22.666666666666668	15.966666666666667	6.4	2.7	4.633333333333334	1.6	9.2	26.566666666666666	6.766666666666667	17.333333333333332	11.066666666666666	6.333333333333333	NA	502.3	NA	NA	NA	NA	NA	NA	81924.775
ST8	0.5666666666666667	8.233333333333333	62.8	0	5.466666666666667	182.33333333333334	56.333333333333336	349.93333333333334	6794.066666666667	593.7	16.666666666666668	15.933333333333334	151.16666666666666	12048.433333333332	36.733333333333334	19.933333333333334	40.53333333333333	5.433333333333334	0	2.533333333333333	46.86666666666667	36.3	419.4	17.4	65.56666666666666	0.6333333333333333	7.9	0	16.966666666666665	19.4	4.5	3.5	3.566666666666667	2.6	2.2	33.03333333333333	0	12.266666666666667	2.066666666666667	2.966666666666667	NA	502.4	NA	NA	NA	NA	NA	NA	81952.54999999999
ST8	0.26666666666666666	9.966666666666667	62	0	4.233333333333333	177.13333333333333	57.9	345.8	6746.333333333333	572.8666666666667	20.7	18.433333333333334	157.63333333333333	11408.6	35.833333333333336	21.7	41.733333333333334	6.4	0	0.16666666666666666	36.233333333333334	37.3	431.53333333333336	12.433333333333334	76.83333333333333	6.333333333333333	8.033333333333333	0	23.933333333333334	15.433333333333334	6.633333333333334	7.166666666666667	3.966666666666667	3.4	7.2	33.666666666666664	1.3666666666666667	15.633333333333333	10.4	9.533333333333333	NA	502.5	NA	NA	NA	NA	NA	NA	81980.325
ST8	1.4	10.133333333333333	65.43333333333334	0	4.133333333333334	201	57.9	373.7	7686	589.1333333333333	17.5	19.133333333333333	181.83333333333334	11655.966666666667	33.9	21.133333333333333	43	2.566666666666667	0	1.6666666666666667	47.3	37.53333333333333	460.1666666666667	13.133333333333333	55.266666666666666	0	4.633333333333334	0	24.1	19.3	5.533333333333333	1.9333333333333333	5.4	6.166666666666667	0	31.266666666666666	4	5.766666666666667	13.133333333333333	3	NA	502.6	NA	NA	NA	NA	NA	NA	82008.1
ST8	2.1333333333333333	8.566666666666666	59.36666666666667	0	4.833333333333333	167.16666666666666	56.86666666666667	317.6333333333333	6858.866666666667	556.1666666666666	17.7	14.133333333333333	142.2	10564.466666666667	24.8	16.066666666666666	31.066666666666666	7.533333333333333	0	14.8	50.03333333333333	32.1	436.4	16.166666666666668	53.833333333333336	8.266666666666667	11.666666666666666	0	26.8	17.3	4.9	1.4666666666666666	3.966666666666667	2.2	8.433333333333334	29.366666666666667	23.366666666666667	5.8	8.466666666666667	3.3	NA	502.7	NA	NA	NA	NA	NA	NA	82035.875
ST8	0.9333333333333333	9.5	53.56666666666667	0	3.466666666666667	167.1	58.6	311.43333333333334	6313.666666666667	501.1666666666667	18.233333333333334	13.266666666666667	131.36666666666667	10268.833333333334	32.2	24.866666666666667	37.1	10.166666666666666	3.2333333333333334	5.533333333333333	49.06666666666667	42.13333333333333	418.8333333333333	26.4	72.16666666666667	8.333333333333334	15.2	0	15.033333333333333	16.266666666666666	4.8	5.266666666666667	2.7666666666666666	2.6	10.4	25.3	6.766666666666667	10.666666666666666	3.6666666666666665	2.566666666666667	NA	502.8	NA	NA	NA	NA	NA	NA	82063.65
ST8	0	9.366666666666667	63.46666666666667	0	4.866666666666666	172	60.06666666666667	334.8333333333333	6192.5	550.7333333333333	15.566666666666666	13.133333333333333	138.43333333333334	10667.866666666667	30.1	22.333333333333332	35.46666666666667	2.9	0	8.7	46.7	31.733333333333334	438	11.933333333333334	66.56666666666666	8.266666666666667	7.3	0	18.666666666666668	16.7	6.7	4.566666666666666	0	2.2	8.2	20.1	4.4	16.166666666666668	7.7	0	NA	502.9	NA	NA	NA	NA	NA	NA	82091.42499999999
ST8	0.9	12.9	61.233333333333334	0	2.1666666666666665	192.93333333333334	59.46666666666667	346.43333333333334	7218.466666666666	527.9333333333333	22.366666666666667	11.133333333333333	150.66666666666666	11347.166666666666	31.633333333333333	21.3	39.63333333333333	7	0	3.7333333333333334	38.93333333333333	36.3	453.53333333333336	14.333333333333334	71.6	2.6333333333333333	8.033333333333333	0	22.2	22.1	6.5	0.4666666666666667	4.7	4.1	4	26.366666666666667	4.333333333333333	13.6	5.7	0	NA	503	NA	NA	NA	NA	NA	NA	82119.2
ST8	0.6333333333333333	9	63.833333333333336	0	4.1	215.9	66	336.3333333333333	12043.3	520.4	21.833333333333332	16.533333333333335	133.63333333333333	10316.433333333332	34.733333333333334	19.133333333333333	32.13333333333333	4.366666666666666	0	4.6	44	37.63333333333333	504.8	8.9	60.5	3.966666666666667	10.866666666666667	0	43.36666666666667	17.433333333333334	1.1333333333333333	0	5.133333333333334	2.5	11.1	31.733333333333334	6.4	13.466666666666667	0	1.9333333333333333	NA	503.1	NA	NA	NA	NA	NA	NA	82146.975
ST8	1.9	10.2	53.3	0	3.6	181.2	66.1	299.43333333333334	9739.833333333334	501.9	18.3	14.633333333333333	133.46666666666667	10462.066666666668	42.63333333333333	15.466666666666667	32.53333333333333	3.066666666666667	8.333333333333334	5.366666666666666	35.7	30.966666666666665	445.8666666666667	16.233333333333334	48.86666666666667	5.966666666666667	0.4	0	27.8	13.833333333333334	3.566666666666667	3.1666666666666665	2.7	1.3666666666666667	6.133333333333334	27.1	7.866666666666666	16	9.466666666666667	0	NA	503.2	NA	NA	NA	NA	NA	NA	82174.75
ST8	2.1333333333333333	6.233333333333333	42.03333333333333	0	1.6	145.9	60.3	228.5	7663.166666666667	385.9	15.333333333333334	11.066666666666666	106.13333333333334	7988.066666666667	28.933333333333334	14.2	27.9	6.566666666666666	5.6	0.6666666666666666	36.7	24.433333333333334	427.4	16.8	69.4	7.566666666666666	17.433333333333334	0	23.566666666666666	9.833333333333334	3.9	2.7666666666666666	2.1333333333333333	1.6	3.2666666666666666	21	0.9	5.9	0	0	NA	503.3	NA	NA	NA	NA	NA	NA	82202.525
ST8	0	8.566666666666666	48.7	0	2.1666666666666665	159.36666666666667	58.766666666666666	294.76666666666665	7138.433333333333	507.8666666666667	13.166666666666666	14.933333333333334	131.9	10101.033333333333	29.7	16.9	30.766666666666666	6.7	1.1666666666666667	4.433333333333334	45.3	33.2	433.4	22.366666666666667	73.4	1.9333333333333333	18.166666666666668	0	26.866666666666667	14.3	4.633333333333334	3.7666666666666666	2.6666666666666665	2.2666666666666666	3.5	25.633333333333333	1.0333333333333334	4.266666666666667	0	3.3333333333333335	NA	503.4	NA	NA	NA	NA	NA	NA	82230.29999999999
ST8	0.7666666666666667	11.166666666666666	56.46666666666667	0	4.033333333333333	182.73333333333332	58.233333333333334	303	7396.766666666666	570.5	21.866666666666667	11.1	139.1	11264.966666666667	33.13333333333333	21.733333333333334	44.2	8.166666666666666	1.1666666666666667	9.8	47.93333333333333	31.633333333333333	448.8	13.3	77.73333333333333	0.9666666666666667	11.333333333333334	0	21.266666666666666	10.8	5.866666666666666	6.4	3.6333333333333333	2	10.733333333333333	29.833333333333332	4.266666666666667	10.266666666666667	10.9	1.9666666666666666	NA	503.5	NA	NA	NA	NA	NA	NA	82258.075
ST8	3.1	9.933333333333334	65.43333333333334	0	3.6666666666666665	181.6	59.166666666666664	342.5	6801.266666666666	570.1333333333333	19.1	10.833333333333334	150.96666666666667	11141.633333333333	31.7	16.266666666666666	40.86666666666667	3.2666666666666666	0	1.9666666666666666	42.4	34.233333333333334	445.23333333333335	15.633333333333333	90.1	8.033333333333333	1.8	0	21.433333333333334	16.933333333333334	7.3	7.8	0.4	4.333333333333333	1.9666666666666666	29.566666666666666	1.2333333333333334	10.633333333333333	23.4	7.8	NA	503.6	NA	NA	NA	NA	NA	NA	82285.85
ST8	0	9.4	67.2	0	6.433333333333334	198.3	59.43333333333333	337	8195.4	572.1333333333333	15.3	14.933333333333334	141.53333333333333	10804.7	35.86666666666667	21.366666666666667	37.733333333333334	0	0	5.466666666666667	34.833333333333336	33.86666666666667	459.03333333333336	15.366666666666667	71.3	0	8.533333333333333	0	23	15.5	6.666666666666667	4.866666666666666	4.133333333333334	1.6	8.366666666666667	27	0	20.166666666666668	11.166666666666666	0.4	NA	503.7	NA	NA	NA	NA	NA	NA	82313.62499999999
ST8	1.2	8.166666666666666	54.266666666666666	0	3.8	184.6	59.63333333333333	306.3666666666667	8879.8	492.6666666666667	16.666666666666668	17.333333333333332	135.26666666666668	9755.066666666668	31.166666666666668	18.166666666666668	32.2	2.466666666666667	0	1.5	27.466666666666665	30.266666666666666	469.76666666666665	14.3	59.4	9.6	19.566666666666666	0	26.6	13.933333333333334	1.5	2.566666666666667	2.8333333333333335	2.966666666666667	4.833333333333333	21.5	2.566666666666667	19.766666666666666	10.066666666666666	0	NA	503.8	NA	NA	NA	NA	NA	NA	82341.4
ST8	0.7333333333333333	9.3	52.96666666666667	0	3.9	167.2	60.266666666666666	293.3	8245.066666666668	446.73333333333335	15.233333333333333	14.133333333333333	128.9	9195.833333333334	32.86666666666667	19.1	33.3	6.1	0	5.4	34.63333333333333	33.233333333333334	448.53333333333336	15.166666666666666	58.46666666666667	4.766666666666667	12.733333333333333	0	25.733333333333334	14.866666666666667	6.066666666666666	3.7666666666666666	2.033333333333333	0.6666666666666666	2.5	22.933333333333334	1.4	12	10.466666666666667	0.2	NA	503.9	NA	NA	NA	NA	NA	NA	82369.17499999999
ST8	0	9.666666666666666	56.1	0	3.566666666666667	160.66666666666666	59.93333333333333	283.03333333333336	8394.5	441.7	11.266666666666667	8.266666666666667	116.73333333333333	8239.733333333334	28.133333333333333	12.633333333333333	31.4	5.533333333333333	0	0.6333333333333333	30.166666666666668	19.2	472.23333333333335	21.833333333333332	67.26666666666667	9.8	16.033333333333335	0	22.766666666666666	9.1	4.6	4.166666666666667	2.1	3.433333333333333	1.4333333333333333	16.266666666666666	2.066666666666667	5.733333333333333	6.9	0.3333333333333333	NA	504	NA	NA	NA	NA	NA	NA	82396.95
ST8	0	7.233333333333333	53.7	0	3	174.3	58.43333333333333	308.3	7219.933333333333	673.1666666666666	12.333333333333334	15.233333333333333	152.96666666666667	10711.2	30.933333333333334	21.9	38.166666666666664	0.5666666666666667	8.733333333333333	8.9	44.86666666666667	34.666666666666664	456.3	13.6	64.36666666666666	6.366666666666666	16.333333333333332	0	24	18.766666666666666	7.366666666666666	1.7333333333333334	3.466666666666667	4.133333333333334	0.8	25.3	4.5	14.8	0	2.966666666666667	NA	504.1	NA	NA	NA	NA	NA	NA	82424.725
ST8	0.26666666666666666	8.066666666666666	50.9	0	3.033333333333333	171.23333333333332	54	299.1666666666667	6336.466666666666	546.4	18.1	12.3	163.63333333333333	10894.733333333334	33.3	21.6	36.56666666666667	1.1	0	3.8	48.9	31.666666666666668	442.03333333333336	17.266666666666666	82.43333333333334	5.833333333333333	19.366666666666667	0	17.8	15.866666666666667	8.6	3.7	0.43333333333333335	2.6333333333333333	9.5	20.433333333333334	1.2666666666666666	15.4	0	0	NA	504.2	NA	NA	NA	NA	NA	NA	82452.49999999999
ST8	0	7.2	53.833333333333336	0	3.7	169.33333333333334	58.36666666666667	300.96666666666664	7110.4	508.1	14.966666666666667	12.666666666666666	161.9	10535.633333333333	38.53333333333333	17.433333333333334	35.9	4.733333333333333	2.6	4.766666666666667	44.86666666666667	31.733333333333334	451.26666666666665	18.833333333333332	76.56666666666666	5.166666666666667	7.833333333333333	0	26.233333333333334	12.933333333333334	5.466666666666667	3.966666666666667	4.666666666666667	2.2666666666666666	7.933333333333334	27.466666666666665	0	7.366666666666666	1.1333333333333333	0	NA	504.3	NA	NA	NA	NA	NA	NA	82480.275
ST8	3.1	8.366666666666667	61.233333333333334	0	3.3666666666666667	174.63333333333333	60.36666666666667	299.7	7867.166666666667	519.9333333333333	15.966666666666667	13.333333333333334	155.7	10280.766666666666	31.5	21.066666666666666	35.96666666666667	0.5	0	3.6666666666666665	46.06666666666667	31.333333333333332	454.6333333333333	18.866666666666667	65.8	8.466666666666667	14.1	0.3333333333333333	18.433333333333334	9.566666666666666	6.5	6.966666666666667	0.5333333333333333	5.466666666666667	10.7	24.966666666666665	7.3	16.3	18.733333333333334	0	NA	504.4	NA	NA	NA	NA	NA	NA	82508.04999999999
ST8	1.1333333333333333	9.866666666666667	60.96666666666667	0	4.266666666666667	163.83333333333334	62.03333333333333	315.8	7567.933333333333	551.6	15.5	20.9	150.93333333333334	9856.633333333333	30	15.366666666666667	37.86666666666667	7.733333333333333	0	4.7	40.4	32.63333333333333	447.96666666666664	19.266666666666666	70.2	5.466666666666667	10.7	0	27.5	15.333333333333334	5.566666666666666	3.8666666666666667	4.3	4.266666666666667	1.5666666666666667	28	6.6	12.166666666666666	11.333333333333334	3.1	NA	504.5	NA	NA	NA	NA	NA	NA	82535.825
ST8	0	8.566666666666666	62.06666666666667	0	2.9	153.23333333333332	63.266666666666666	293.76666666666665	7718.933333333333	496	14.733333333333333	14.766666666666667	131.36666666666667	9623.533333333333	34.9	19.8	33.63333333333333	1.7	0	4.066666666666666	28.733333333333334	36.96666666666667	462.4	17.7	72.3	11	15.333333333333334	0	17.366666666666667	13.3	5.566666666666666	3.6	2.566666666666667	5.366666666666666	4.3	18.766666666666666	0	14.933333333333334	7.8	0	NA	504.6	NA	NA	NA	NA	NA	NA	82563.6
