sample	module	module_abundance	n_taxa_in_module_sample	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	frac_taxa_with_comp	frac_taxa_with_ko	frac_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	tea_mode	state	state_label	core	age_kyr
LV7008886692	leiden5	0.020169241243932	8	8	8	8	1	1	1	1	1	1	ko	4	IG-B	GeoB25202_R1	53.875
LV7008886695	leiden3	0.126989853740972	130	125	112	96	0.961538461538461	0.861538461538462	0.738461538461539	0.991835915634274	0.948882059081356	0.873599273364807	ko	1	IG-D	GeoB25202_R1	95.3875
LV7008886695	leiden4	0.685113231714269	303	300	283	248	0.99009900990099	0.933993399339934	0.818481848184818	0.9983007613294	0.950788638592686	0.899603967761449	ko	1	IG-D	GeoB25202_R1	95.3875
LV7008886695	leiden1	0.00444611350666246	18	17	16	17	0.944444444444444	0.888888888888889	0.944444444444444	0.968325791855204	0.935746606334842	0.968325791855204	ko	1	IG-D	GeoB25202_R1	95.3875
LV7008886695	grey	0.0986836016872431	47	46	46	46	0.978723404255319	0.978723404255319	0.978723404255319	0.997023566827041	0.997023566827041	0.997023566827041	ko	1	IG-D	GeoB25202_R1	95.3875
LV7008886695	leiden2	0.0642882530059885	133	125	119	106	0.93984962406015	0.894736842105263	0.796992481203008	0.975778691089646	0.948198527110759	0.874825276949075	ko	1	IG-D	GeoB25202_R1	95.3875
LV7008886695	leiden6	0.000342008731281728	2	2	2	2	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R1	95.3875
LV7008886695	leiden5	0.0201369376135838	14	14	14	14	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R1	95.3875
LV7008886702	leiden1	0.0148910780970623	50	45	43	35	0.9	0.86	0.7	0.935360477178423	0.911566390041494	0.812629668049793	ko	3	IG-A	GeoB25202_R2	2.324
LV7008886702	leiden4	0.801589707546332	246	244	232	202	0.991869918699187	0.943089430894309	0.821138211382114	0.999667580819413	0.948014939592449	0.927809634615917	ko	3	IG-A	GeoB25202_R2	2.324
LV7008886702	leiden5	0.0993272754656358	92	88	55	78	0.956521739130435	0.597826086956522	0.847826086956522	0.988190353997784	0.66620011275053	0.954783149627729	ko	3	IG-A	GeoB25202_R2	2.324
LV7008886702	leiden3	0.0100570773169799	45	45	40	31	1	0.888888888888889	0.688888888888889	1	0.904867044254584	0.759719688969953	ko	3	IG-A	GeoB25202_R2	2.324
LV7008886702	leiden2	0.0726799306421778	160	152	145	121	0.95	0.90625	0.75625	0.968996161049933	0.932200688088628	0.811546074042587	ko	3	IG-A	GeoB25202_R2	2.324
LV7008886702	grey	0.000904625270808312	4	4	4	3	1	1	0.75	1	1	0.80469583778015	ko	3	IG-A	GeoB25202_R2	2.324
LV7008886702	leiden6	0.000550305661003989	3	2	2	1	0.666666666666667	0.666666666666667	0.333333333333333	0.801754385964912	0.801754385964912	0.349122807017544	ko	3	IG-A	GeoB25202_R2	2.324
LV7008886703	leiden1	0.0377694879124073	119	108	104	93	0.907563025210084	0.873949579831933	0.781512605042017	0.918120403625791	0.896784675902172	0.791602531212588	ko	5	G-A	GeoB25202_R1	27.6855
LV7008886703	leiden3	0.0850992361481194	62	61	57	45	0.983870967741936	0.919354838709677	0.725806451612903	0.997836647942918	0.980909366934872	0.941912099590102	ko	5	G-A	GeoB25202_R1	27.6855
LV7008886703	leiden4	0.637023400029068	254	252	240	207	0.992125984251969	0.944881889763779	0.81496062992126	0.999072158676077	0.949027034152673	0.853773728401071	ko	5	G-A	GeoB25202_R1	27.6855
LV7008886703	leiden5	0.00881901716648095	15	15	13	14	1	0.866666666666667	0.933333333333333	1	0.918513092840139	0.951840322285296	ko	5	G-A	GeoB25202_R1	27.6855
LV7008886703	leiden2	0.19682831904139	230	219	211	179	0.952173913043478	0.917391304347826	0.778260869565217	0.97727310021168	0.949598792274495	0.807190561362629	ko	5	G-A	GeoB25202_R1	27.6855
LV7008886703	leiden6	0.0329247613972191	66	65	65	58	0.984848484848485	0.984848484848485	0.878787878787879	0.988571708848342	0.988571708848342	0.915342358249951	ko	5	G-A	GeoB25202_R1	27.6855
LV7008886703	grey	0.00153577830531467	4	4	4	3	1	1	0.75	1	1	0.646687697160883	ko	5	G-A	GeoB25202_R1	27.6855
LV7008886704	leiden3	0.0170773935333004	23	22	20	16	0.956521739130435	0.869565217391304	0.695652173913044	0.977836295808646	0.901250822909809	0.727452271231073	ko	4	IG-B	GeoB25202_R2	53.875
LV7008886704	leiden4	0.69288423198573	233	230	220	192	0.987124463519313	0.944206008583691	0.824034334763949	0.995586612725267	0.95602297557493	0.872087488912446	ko	4	IG-B	GeoB25202_R2	53.875
LV7008886704	leiden2	0.126770697486172	106	100	96	76	0.943396226415094	0.905660377358491	0.716981132075472	0.967571242757479	0.940138346931536	0.71301880099326	ko	4	IG-B	GeoB25202_R2	53.875
LV7008886704	leiden6	0.00445203939380312	6	6	6	4	1	1	0.666666666666667	1	1	0.410774410774411	ko	4	IG-B	GeoB25202_R2	53.875
LV7008886704	leiden5	0.0178268951147487	4	4	3	4	1	0.75	1	1	0.962371242379651	1	ko	4	IG-B	GeoB25202_R2	53.875
LV7008886704	grey	0.134314430903449	3	3	1	2	1	0.333333333333333	0.666666666666667	1	0.00343182388884239	0.996205463017215	ko	4	IG-B	GeoB25202_R2	53.875
LV7008886704	leiden1	0.00667431158279744	8	8	8	8	1	1	1	1	1	1	ko	4	IG-B	GeoB25202_R2	53.875
LV7008886705	leiden4	0.816301629679742	148	146	140	121	0.986486486486486	0.945945945945946	0.817567567567568	0.996640570659011	0.967278862233799	0.896553255094641	ko	4	IG-B	GeoB25202_R1	59.738
LV7008886705	leiden6	0.0385976780989889	12	12	12	11	1	1	0.916666666666667	1	1	0.940219092331768	ko	4	IG-B	GeoB25202_R1	59.738
LV7008886705	leiden2	0.0809041158775989	25	25	23	21	1	0.92	0.84	1	0.96729879050321	0.779304166044498	ko	4	IG-B	GeoB25202_R1	59.738
LV7008886705	leiden5	0.0216847675078826	6	6	6	6	1	1	1	1	1	1	ko	4	IG-B	GeoB25202_R1	59.738
LV7008886705	leiden3	0.0199693151479276	8	8	8	7	1	1	0.875	1	1	0.938294010889292	ko	4	IG-B	GeoB25202_R1	59.738
LV7008886705	leiden1	0.0225424936878602	8	8	8	8	1	1	1	1	1	1	ko	4	IG-B	GeoB25202_R1	59.738
LV7008886706	leiden3	0.123960709528343	184	169	155	129	0.918478260869565	0.842391304347826	0.701086956521739	0.977833196991478	0.936946524871137	0.849613609829321	ko	1	IG-D	GeoB25202_R1	79.0255
LV7008886706	leiden4	0.689713768697383	296	290	274	242	0.97972972972973	0.925675675675676	0.817567567567568	0.996482783625531	0.937643636322111	0.876206545105731	ko	1	IG-D	GeoB25202_R1	79.0255
LV7008886706	leiden2	0.0821085006945832	192	180	169	144	0.9375	0.880208333333333	0.75	0.969771819805993	0.860945574886989	0.811952181680836	ko	1	IG-D	GeoB25202_R1	79.0255
LV7008886706	leiden1	0.00881446308371328	46	43	42	39	0.934782608695652	0.91304347826087	0.847826086956522	0.927733720540601	0.913436836814476	0.857589634759299	ko	1	IG-D	GeoB25202_R1	79.0255
LV7008886706	grey	0.0775462062759607	33	33	33	33	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R1	79.0255
LV7008886706	leiden5	0.0163785778912827	14	14	14	14	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R1	79.0255
LV7008886706	leiden6	0.00147777382873379	2	2	2	0	1	1	0	1	1	0	ko	1	IG-D	GeoB25202_R1	79.0255
LV7008886707	leiden1	0.00770776242865706	21	21	21	19	1	1	0.904761904761905	1	1	0.931356898517674	ko	1	IG-D	GeoB25202_R2	95.3875
LV7008886707	leiden3	0.129414825270211	89	89	82	73	1	0.921348314606742	0.820224719101124	1	0.970050933786078	0.937521222410866	ko	1	IG-D	GeoB25202_R2	95.3875
LV7008886707	leiden4	0.687358390738732	291	287	272	241	0.986254295532646	0.934707903780069	0.828178694158076	0.997795638842787	0.942259546904049	0.907820879033764	ko	1	IG-D	GeoB25202_R2	95.3875
LV7008886707	grey	0.0948977600908409	49	48	47	46	0.979591836734694	0.959183673469388	0.938775510204082	0.995813884566941	0.989886641475884	0.981366229532489	ko	1	IG-D	GeoB25202_R2	95.3875
LV7008886707	leiden5	0.0222022228589207	13	13	13	13	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R2	95.3875
LV7008886707	leiden2	0.0575630111775738	93	91	86	75	0.978494623655914	0.924731182795699	0.806451612903226	0.990503236838891	0.956241602540613	0.879901062660315	ko	1	IG-D	GeoB25202_R2	95.3875
LV7008886707	leiden6	0.000856027435064079	4	4	4	4	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R2	95.3875
LV7008886708	leiden3	0.188450904849229	101	100	92	79	0.99009900990099	0.910891089108911	0.782178217821782	0.99883942387811	0.972136253620601	0.895935007737174	ko	1	IG-D	GeoB25202_R1	109.6305
LV7008886708	leiden4	0.573545988324164	289	285	269	238	0.986159169550173	0.930795847750865	0.823529411764706	0.996789638190594	0.954957157151285	0.893885320009517	ko	1	IG-D	GeoB25202_R1	109.6305
LV7008886708	grey	0.13078207162899	51	50	50	49	0.980392156862745	0.980392156862745	0.96078431372549	0.997655870329608	0.997655870329608	0.989651525113633	ko	1	IG-D	GeoB25202_R1	109.6305
LV7008886708	leiden5	0.0541582313146438	23	23	18	23	1	0.782608695652174	1	1	0.601511804500898	1	ko	1	IG-D	GeoB25202_R1	109.6305
LV7008886708	leiden2	0.0358294498000751	54	54	52	45	1	0.962962962962963	0.833333333333333	1	0.97991339281056	0.897219178796891	ko	1	IG-D	GeoB25202_R1	109.6305
LV7008886708	leiden6	0.00230862265889773	5	5	5	4	1	1	0.8	1	1	0.824291497975709	ko	1	IG-D	GeoB25202_R1	109.6305
LV7008886708	leiden1	0.0149247314239996	16	15	14	13	0.9375	0.875	0.8125	0.984594188376754	0.954408817635271	0.9312374749499	ko	1	IG-D	GeoB25202_R1	109.6305
LV7008886709	leiden4	0.700548074515017	216	215	204	178	0.99537037037037	0.944444444444444	0.824074074074074	0.999305646264583	0.957940038086334	0.816003134903994	ko	4	IG-B	GeoB25202_R1	147.206
LV7008886709	leiden1	0.0219518773237781	22	21	21	16	0.954545454545455	0.954545454545455	0.727272727272727	0.971917507678807	0.971917507678807	0.729706011408513	ko	4	IG-B	GeoB25202_R1	147.206
LV7008886709	leiden3	0.0526739101119266	21	21	21	18	1	1	0.857142857142857	1	1	0.968729999085672	ko	4	IG-B	GeoB25202_R1	147.206
LV7008886709	grey	0.00869791365659134	8	8	8	8	1	1	1	1	1	1	ko	4	IG-B	GeoB25202_R1	147.206
LV7008886709	leiden5	0.0208441696045002	13	13	11	13	1	0.846153846153846	1	1	0.846118299445472	1	ko	4	IG-B	GeoB25202_R1	147.206
LV7008886709	leiden2	0.195284054788187	108	106	104	89	0.981481481481481	0.962962962962963	0.824074074074074	0.981626714017954	0.975066587747854	0.883989345960343	ko	4	IG-B	GeoB25202_R1	147.206
LV7008886714	leiden1	0.0087878924372776	31	28	28	23	0.903225806451613	0.903225806451613	0.741935483870968	0.984231314258148	0.984231314258148	0.935809690354871	ko	1	IG-D	GeoB25202_R1	0.692
LV7008886714	leiden3	0.0218363242779207	123	119	110	81	0.967479674796748	0.894308943089431	0.658536585365854	0.992003785764555	0.927572985172422	0.689530904943335	ko	1	IG-D	GeoB25202_R1	0.692
LV7008886714	leiden4	0.89870355601364	232	229	216	189	0.987068965517241	0.931034482758621	0.814655172413793	0.999719033214814	0.86808064012076	0.927717240688	ko	1	IG-D	GeoB25202_R1	0.692
LV7008886714	leiden2	0.0225530381514346	106	105	101	78	0.990566037735849	0.952830188679245	0.735849056603774	0.998813425909609	0.857540619603144	0.807493039156945	ko	1	IG-D	GeoB25202_R1	0.692
LV7008886714	leiden5	0.0477604347445929	11	11	11	11	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R1	0.692
LV7008886714	leiden6	0.000358754375134135	2	2	2	2	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R1	0.692
LV7008886715	leiden1	0.0308159042991686	129	115	107	100	0.891472868217054	0.829457364341085	0.775193798449612	0.906909788867562	0.850367882277671	0.802023352527191	ko	5	G-A	GeoB25202_R2	27.6855
LV7008886715	leiden2	0.152949555715199	227	217	208	178	0.955947136563877	0.916299559471366	0.784140969162996	0.975894878467327	0.941412953280214	0.812162129500576	ko	5	G-A	GeoB25202_R2	27.6855
LV7008886715	leiden3	0.0187485598173325	69	68	63	54	0.985507246376812	0.91304347826087	0.782608695652174	0.989681235622741	0.919224449556359	0.822214919487348	ko	5	G-A	GeoB25202_R2	27.6855
LV7008886715	leiden4	0.745331343673486	261	258	245	215	0.988505747126437	0.938697318007663	0.823754789272031	0.99902291116262	0.963541856105069	0.90731047617788	ko	5	G-A	GeoB25202_R2	27.6855
LV7008886715	leiden5	0.0190332076857389	19	18	17	17	0.947368421052632	0.894736842105263	0.894736842105263	0.992036773274634	0.977793603521948	0.947106046872977	ko	5	G-A	GeoB25202_R2	27.6855
LV7008886715	leiden6	0.0318288071036278	67	66	66	60	0.985074626865672	0.985074626865672	0.895522388059702	0.990553619821912	0.990553619821912	0.925629113433991	ko	5	G-A	GeoB25202_R2	27.6855
LV7008886715	grey	0.00129262170544737	8	7	7	7	0.875	0.875	0.875	0.851286939942803	0.851286939942803	0.851286939942803	ko	5	G-A	GeoB25202_R2	27.6855
LV7008886717	leiden4	0.814435912228699	229	225	214	185	0.982532751091703	0.934497816593886	0.807860262008734	0.994882661504546	0.951947092338037	0.896511294173684	ko	4	IG-B	GeoB25202_R2	59.738
LV7008886717	leiden1	0.0169445162830485	13	13	13	12	1	1	0.923076923076923	1	1	0.959495157029645	ko	4	IG-B	GeoB25202_R2	59.738
LV7008886717	leiden2	0.11861161398134	79	77	75	66	0.974683544303798	0.949367088607595	0.835443037974684	0.989559310662921	0.96943268061554	0.88079164744853	ko	4	IG-B	GeoB25202_R2	59.738
LV7008886717	leiden6	0.0034615155071916	5	5	5	5	1	1	1	1	1	1	ko	4	IG-B	GeoB25202_R2	59.738
LV7008886717	leiden3	0.0380965643463903	39	38	35	28	0.974358974358974	0.897435897435897	0.717948717948718	0.985248041775457	0.906919060052219	0.750130548302872	ko	4	IG-B	GeoB25202_R2	59.738
LV7008886717	leiden5	0.00844987765333121	8	8	8	8	1	1	1	1	1	1	ko	4	IG-B	GeoB25202_R2	59.738
LV7008886718	leiden3	0.112458351484041	141	136	125	106	0.964539007092199	0.886524822695036	0.75177304964539	0.989831839298567	0.951658705751489	0.853144016227181	ko	1	IG-D	GeoB25202_R2	79.0255
LV7008886718	leiden4	0.67503855799004	285	282	267	234	0.989473684210526	0.936842105263158	0.821052631578947	0.997887443697867	0.948409151358446	0.887376113506844	ko	1	IG-D	GeoB25202_R2	79.0255
LV7008886718	leiden1	0.0149890507081719	50	48	46	43	0.96	0.92	0.86	0.97260677466863	0.950417280314188	0.886008836524301	ko	1	IG-D	GeoB25202_R2	79.0255
LV7008886718	grey	0.0766362127223707	25	24	23	23	0.96	0.92	0.92	0.996408956485002	0.992529861351154	0.992529861351154	ko	1	IG-D	GeoB25202_R2	79.0255
LV7008886718	leiden6	0.000523917727256673	2	2	2	2	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R2	79.0255
LV7008886718	leiden2	0.106284658040665	174	166	158	135	0.954022988505747	0.908045977011494	0.775862068965517	0.9775131542509	0.94465522016062	0.826377734699529	ko	1	IG-D	GeoB25202_R2	79.0255
LV7008886718	leiden5	0.0140692513274545	14	14	14	14	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R2	79.0255
LV7008886719	leiden3	0.0939685717976636	35	35	30	28	1	0.857142857142857	0.8	1	0.944789493064932	0.93388977537744	ko	1	IG-D	GeoB25202_R1	87.2825
LV7008886719	leiden4	0.713335301825161	279	278	262	235	0.996415770609319	0.939068100358423	0.842293906810036	0.999505219449726	0.941981321225762	0.893751536083408	ko	1	IG-D	GeoB25202_R1	87.2825
LV7008886719	grey	0.111772657648513	35	34	33	33	0.971428571428571	0.942857142857143	0.942857142857143	0.994922914989784	0.987534311600933	0.987534311600933	ko	1	IG-D	GeoB25202_R1	87.2825
LV7008886719	leiden2	0.0523718788639342	56	56	54	48	1	0.964285714285714	0.857142857142857	1	0.976346738316522	0.929921155794388	ko	1	IG-D	GeoB25202_R1	87.2825
LV7008886719	leiden1	0.00254673630206507	8	8	8	8	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R1	87.2825
LV7008886719	leiden5	0.025232066731873	16	16	16	16	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R1	87.2825
LV7008886719	leiden6	0.000772786830789673	3	3	3	3	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R1	87.2825
LV7008886720	leiden3	0.184324854791895	148	144	130	106	0.972972972972973	0.878378378378378	0.716216216216216	0.99548905204803	0.95031428249218	0.902011526659109	ko	1	IG-D	GeoB25202_R2	109.6305
LV7008886720	leiden4	0.456662943241655	292	289	276	242	0.98972602739726	0.945205479452055	0.828767123287671	0.99625783112325	0.959293731507768	0.886457996430325	ko	1	IG-D	GeoB25202_R2	109.6305
LV7008886720	leiden1	0.015132932837217	24	23	22	21	0.958333333333333	0.916666666666667	0.875	0.991975130133025	0.945922498554078	0.936885482938115	ko	1	IG-D	GeoB25202_R2	109.6305
LV7008886720	grey	0.132438325530916	64	62	61	60	0.96875	0.953125	0.9375	0.995332622900713	0.963528371870173	0.957654911485052	ko	1	IG-D	GeoB25202_R2	109.6305
LV7008886720	leiden5	0.162708567414962	18	18	15	18	1	0.833333333333333	1	1	0.149118147403527	1	ko	1	IG-D	GeoB25202_R2	109.6305
LV7008886720	leiden2	0.0445640365282216	85	83	80	70	0.976470588235294	0.941176470588235	0.823529411764706	0.982741266295142	0.97267571747723	0.912233324331623	ko	1	IG-D	GeoB25202_R2	109.6305
LV7008886720	leiden6	0.0041683396551328	8	8	8	7	1	1	0.875	1	1	0.868766404199475	ko	1	IG-D	GeoB25202_R2	109.6305
LV7008886721	leiden4	0.690048806749357	243	241	227	199	0.991769547325103	0.934156378600823	0.818930041152263	0.998336986146684	0.955688893223219	0.841413151154614	ko	4	IG-B	GeoB25202_R2	147.206
LV7008886721	leiden1	0.0160233479021598	21	19	19	17	0.904761904761905	0.904761904761905	0.80952380952381	0.935013262599469	0.935013262599469	0.886162687886826	ko	4	IG-B	GeoB25202_R2	147.206
LV7008886721	leiden2	0.190941353979981	143	139	133	111	0.972027972027972	0.93006993006993	0.776223776223776	0.972416991281766	0.958189575217956	0.787571879057689	ko	4	IG-B	GeoB25202_R2	147.206
LV7008886721	leiden3	0.0800246513044649	47	47	44	37	1	0.936170212765957	0.787234042553192	1	0.974595025227937	0.91440205364256	ko	4	IG-B	GeoB25202_R2	147.206
LV7008886721	leiden5	0.0172665386876722	13	13	11	13	1	0.846153846153846	1	1	0.850871794871795	1	ko	4	IG-B	GeoB25202_R2	147.206
LV7008886721	grey	0.0056953013763645	6	6	6	6	1	1	1	1	1	1	ko	4	IG-B	GeoB25202_R2	147.206
LV7008886726	leiden3	0.0264245707245135	114	112	103	79	0.982456140350877	0.903508771929825	0.692982456140351	0.99472204871955	0.888241723922548	0.691349156777014	ko	1	IG-D	GeoB25202_R2	0.692
LV7008886726	leiden4	0.920828619080983	221	219	206	180	0.990950226244344	0.932126696832579	0.81447963800905	0.999735171152924	0.854318592239753	0.938807956516089	ko	1	IG-D	GeoB25202_R2	0.692
LV7008886726	grey	0.000319372544359361	3	3	3	2	1	1	0.666666666666667	1	1	0.865633074935401	ko	1	IG-D	GeoB25202_R2	0.692
LV7008886726	leiden2	0.0176405878765522	87	86	82	64	0.988505747126437	0.942528735632184	0.735632183908046	0.993216691616766	0.737649700598802	0.793319610778443	ko	1	IG-D	GeoB25202_R2	0.692
LV7008886726	leiden5	0.0256352171361938	6	6	6	6	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R2	0.692
LV7008886726	leiden1	0.00868784098383249	18	17	17	14	0.944444444444444	0.944444444444444	0.777777777777778	0.988981239610544	0.988981239610544	0.944051294229399	ko	1	IG-D	GeoB25202_R2	0.692
LV7008886726	leiden6	0.00046379165356579	1	1	1	1	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R2	0.692
LV7008886727	leiden1	0.064262329313675	279	249	233	207	0.89247311827957	0.835125448028674	0.741935483870968	0.875968692378116	0.833159258829446	0.705788299614457	ko	3	IG-A	GeoB25202_R1	16.4375
LV7008886727	leiden3	0.0359258513497053	100	97	90	72	0.97	0.9	0.72	0.98879047882646	0.917243288126211	0.666343758649322	ko	3	IG-A	GeoB25202_R1	16.4375
LV7008886727	leiden4	0.674788845717543	260	257	244	213	0.988461538461539	0.938461538461539	0.819230769230769	0.998713080894163	0.950119604886363	0.765759847141517	ko	3	IG-A	GeoB25202_R1	16.4375
LV7008886727	leiden2	0.200799788534983	233	217	208	179	0.931330472103004	0.892703862660944	0.76824034334764	0.969236038608668	0.941410231544718	0.770167829686088	ko	3	IG-A	GeoB25202_R1	16.4375
LV7008886727	leiden5	0.0238221307420583	70	68	52	57	0.971428571428571	0.742857142857143	0.814285714285714	0.984869038923093	0.72552088768305	0.870291140561411	ko	3	IG-A	GeoB25202_R1	16.4375
LV7008886727	grey	9.94349608350548e-05	1	1	1	0	1	1	0	1	1	0	ko	3	IG-A	GeoB25202_R1	16.4375
LV7008886727	leiden6	0.000301619381199666	2	2	2	2	1	1	1	1	1	1	ko	3	IG-A	GeoB25202_R1	16.4375
LV7008886728	leiden3	0.00715355635241251	17	17	15	13	1	0.882352941176471	0.764705882352941	1	0.890016920473773	0.772419627749577	ko	5	G-A	GeoB25202_R2	50.3555
LV7008886728	leiden4	0.722176327296385	239	235	222	193	0.98326359832636	0.928870292887029	0.807531380753138	0.996765191448708	0.939636461152966	0.875480821607851	ko	5	G-A	GeoB25202_R2	50.3555
LV7008886728	leiden2	0.147997518647966	152	145	138	116	0.953947368421053	0.907894736842105	0.763157894736842	0.969882227856383	0.939069272920586	0.841171178539298	ko	5	G-A	GeoB25202_R2	50.3555
LV7008886728	leiden6	0.0106335012785015	18	18	18	15	1	1	0.833333333333333	1	1	0.898975526465566	ko	5	G-A	GeoB25202_R2	50.3555
LV7008886728	leiden1	0.0107787511536774	19	18	17	17	0.947368421052632	0.894736842105263	0.894736842105263	0.962099943851769	0.905951712521056	0.905951712521056	ko	5	G-A	GeoB25202_R2	50.3555
LV7008886728	grey	0.0959556987880713	2	2	1	2	1	0.5	1	1	0.00684326710816777	1	ko	5	G-A	GeoB25202_R2	50.3555
LV7008886728	leiden5	0.0053046464829861	2	2	2	2	1	1	1	1	1	1	ko	5	G-A	GeoB25202_R2	50.3555
LV7008886730	leiden3	0.116081329133237	198	183	169	144	0.924242424242424	0.853535353535354	0.727272727272727	0.975346388100265	0.934354096398211	0.788551600300891	ko	1	IG-D	GeoB25202_R1	75.351
LV7008886730	leiden4	0.678187511443071	307	301	286	252	0.980456026058632	0.931596091205212	0.820846905537459	0.99557251971807	0.954749157906541	0.883005425670802	ko	1	IG-D	GeoB25202_R1	75.351
LV7008886730	leiden1	0.0144781255428123	54	48	47	42	0.888888888888889	0.87037037037037	0.777777777777778	0.933916990920882	0.923022049286641	0.867120622568093	ko	1	IG-D	GeoB25202_R1	75.351
LV7008886730	leiden2	0.0945087342907174	211	199	191	162	0.943127962085308	0.90521327014218	0.767772511848341	0.956167976395084	0.924774233287302	0.823449933934053	ko	1	IG-D	GeoB25202_R1	75.351
LV7008886730	grey	0.0790916901005113	37	35	33	34	0.945945945945946	0.891891891891892	0.918918918918919	0.995738214798723	0.990657312107506	0.993090922041383	ko	1	IG-D	GeoB25202_R1	75.351
LV7008886730	leiden6	0.00194074484416298	12	12	12	10	1	1	0.833333333333333	1	1	0.823899371069182	ko	1	IG-D	GeoB25202_R1	75.351
LV7008886730	leiden5	0.0157118646454878	18	18	17	18	1	0.944444444444444	1	1	0.985239631887176	1	ko	1	IG-D	GeoB25202_R1	75.351
LV7008886731	leiden2	0.0581664665716993	69	69	65	59	1	0.942028985507246	0.855072463768116	1	0.957543134179381	0.910879794667047	ko	1	IG-D	GeoB25202_R2	87.2825
LV7008886731	leiden3	0.126700548032123	46	46	43	40	1	0.934782608695652	0.869565217391304	1	0.984518198481278	0.965943309766955	ko	1	IG-D	GeoB25202_R2	87.2825
LV7008886731	leiden4	0.676982443480947	263	262	247	218	0.996197718631179	0.939163498098859	0.828897338403042	0.999623264489768	0.941066927216537	0.897825041578736	ko	1	IG-D	GeoB25202_R2	87.2825
LV7008886731	leiden1	0.00744602101308186	16	16	16	15	1	1	0.9375	1	1	0.965190754664439	ko	1	IG-D	GeoB25202_R2	87.2825
LV7008886731	grey	0.103757016283376	33	32	31	31	0.96969696969697	0.939393939393939	0.939393939393939	0.995703351385919	0.991406702771838	0.991406702771838	ko	1	IG-D	GeoB25202_R2	87.2825
LV7008886731	leiden5	0.0263524035241597	15	15	15	15	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R2	87.2825
LV7008886731	leiden6	0.00059510109461278	2	2	2	2	1	1	1	1	1	1	ko	1	IG-D	GeoB25202_R2	87.2825
LV7008886739	leiden1	0.0635666615142616	319	276	258	236	0.865203761755486	0.808777429467085	0.739811912225705	0.86300488118865	0.811010388170717	0.703141482951599	ko	3	IG-A	GeoB25202_R2	16.4375
LV7008886739	leiden2	0.22104897664142	235	221	212	181	0.940425531914894	0.902127659574468	0.770212765957447	0.970661655256453	0.945380084786068	0.728579177796231	ko	3	IG-A	GeoB25202_R2	16.4375
LV7008886739	leiden3	0.0360687300533729	141	132	120	97	0.936170212765957	0.851063829787234	0.687943262411348	0.965889396565306	0.880557743815976	0.693193634788089	ko	3	IG-A	GeoB25202_R2	16.4375
LV7008886739	leiden4	0.665776929651485	269	266	254	222	0.988847583643123	0.944237918215613	0.825278810408922	0.998594188115896	0.9475650091971	0.775271538497651	ko	3	IG-A	GeoB25202_R2	16.4375
LV7008886739	leiden5	0.00969315154435766	49	47	36	39	0.959183673469388	0.73469387755102	0.795918367346939	0.962830509468253	0.735592425397198	0.83197514217037	ko	3	IG-A	GeoB25202_R2	16.4375
LV7008886739	leiden6	0.00168835980760313	12	11	11	11	0.916666666666667	0.916666666666667	0.916666666666667	0.76001346348031	0.76001346348031	0.76001346348031	ko	3	IG-A	GeoB25202_R2	16.4375
LV7008886739	grey	0.00215719078749966	22	16	16	16	0.727272727272727	0.727272727272727	0.727272727272727	0.766069546891465	0.766069546891465	0.766069546891465	ko	3	IG-A	GeoB25202_R2	16.4375
LV7008886740	leiden3	0.108824478465076	40	40	35	28	1	0.875	0.7	1	0.982185720336989	0.956911563985504	ko	4	IG-B	GeoB25202_R1	43.105
LV7008886740	leiden4	0.673580344292439	242	240	227	197	0.991735537190083	0.93801652892562	0.814049586776859	0.998836594796613	0.946547994266618	0.867379410769482	ko	4	IG-B	GeoB25202_R1	43.105
LV7008886740	leiden2	0.190887159971522	189	182	173	146	0.962962962962963	0.915343915343915	0.772486772486773	0.97512678097078	0.953298988435429	0.857777241138748	ko	4	IG-B	GeoB25202_R1	43.105
LV7008886740	leiden6	0.00688892189652788	16	16	16	14	1	1	0.875	1	1	0.898513011152416	ko	4	IG-B	GeoB25202_R1	43.105
LV7008886740	leiden1	0.0126663969145825	30	26	25	21	0.866666666666667	0.833333333333333	0.7	0.867367569753336	0.81520420541852	0.706833805095026	ko	4	IG-B	GeoB25202_R1	43.105
LV7008886740	grey	0.00361604376130014	6	6	5	5	1	0.833333333333333	0.833333333333333	1	0.912889518413598	0.912889518413598	ko	4	IG-B	GeoB25202_R1	43.105
