sample	module	module_abundance	OAP	MGI	MFI	DCI	MII	SRPI	tea_mode	n_taxa_input	n_taxa_with_comp	n_taxa_with_ko	n_taxa_with_oap	weight_supported_comp	weight_supported_ko	weight_supported_oap	n_taxa_in_module_sample	module_total_reads	core	age_kyr	state	state_label
LV3003047067	leiden3	0.0285434084123948	487.822241911825	-13.8155105579643	0	-9.38135533629142	-0.9354530305448	-0.395425787007991	ko	54	54	49	42	1	0.940205011389522	0.801347760060744	54	10536	ST8	42.86602	4	IG-B
LV3003047067	grey	0.00184762761363452	645.757575757576	-13.8155105579643	0	0	-1.6822845852825	-9.21034037197618	ko	3	3	3	3	1	1	1	3	682	ST8	42.86602	4	IG-B
LV3003047068	leiden4	0.774593772242593	399.797449843527	-13.8155105579643	0	-2.49407351705699	-3.06668449771682	-0.863412497250324	ko	240	239	225	197	0.9986064295855	0.933056361213452	0.833616402323779	240	229626	ST8	37.78969	4	IG-B
LV3003047068	leiden2	0.179458722807112	581.420579340441	-13.8155105579643	0	-0.611296154129625	-2.49443002689976	-0.893121784672064	ko	149	141	135	113	0.953721804511278	0.936203007518797	0.781071428571429	149	53200	ST8	37.78969	4	IG-B
LV3003047068	leiden3	0.0240582633657956	252.628851787468	-13.8155105579643	0	0.405417562571805	-0.0870401916966582	0.298698783567961	ko	12	12	10	8	1	0.929052159282109	0.893438025799215	12	7132	ST8	37.78969	4	IG-B
LV3003047068	leiden1	0.0127206549568726	489.227740705434	-13.8155105579643	0	-3.05694669190772	-2.56520319678261	-0.0982870247260848	ko	22	19	19	18	0.870856536727658	0.870856536727658	0.834526650755768	22	3771	ST8	37.78969	4	IG-B
LV3003047068	leiden6	0.00523196389236525	338.561795634584	-13.8155105579643	0	-14.024237339028	0.0139484826151342	-0.994588256098064	ko	8	8	8	8	1	1	1	8	1551	ST8	37.78969	4	IG-B
LV3003047068	leiden5	0.00393662273526128	251.313399468284	-13.8155105579643	0	-0.956257992281221	-2.10313131280224	0.0830317079955119	ko	6	6	5	6	1	0.913453299057412	1	6	1167	ST8	37.78969	4	IG-B
LV3003047069	leiden4	0.730071652063903	479.939637396661	-13.8155105579643	0	-2.12893119966518	-3.03521250201862	-1.00357833582832	ko	234	233	223	192	0.997844238495299	0.965074600694176	0.809947446866668	234	193899	ST8	33.7436870748299	4	IG-B
LV3003047069	leiden1	0.0115177962942742	633.307957734852	-13.8155105579643	0	-10.5432837752617	-2.78612072845836	-1.26774186910723	ko	16	14	13	11	0.861392611964694	0.819548872180451	0.660019614253024	16	3059	ST8	33.7436870748299	4	IG-B
LV3003047069	leiden2	0.218936025211888	599.328566016321	-13.8155105579643	0	-0.688666217124909	-2.86886327393776	-0.931698676934486	ko	160	150	145	122	0.962422824909282	0.946876021118888	0.831134882281115	160	58147	ST8	33.7436870748299	4	IG-B
LV3003047069	leiden6	0.00945069261151629	289.612418981482	-13.8155105579643	0	-13.026256067227	-1.02824205642116	-0.792353893312408	ko	11	11	11	10	1	1	0.956175298804781	11	2510	ST8	33.7436870748299	4	IG-B
LV3003047069	leiden3	0.0191084721129264	410.861819355308	-13.8155105579643	0	-11.4572148579562	-1.02853914891542	0.0910878945877703	ko	18	18	16	13	1	0.914679802955665	0.833694581280788	18	5075	ST8	33.7436870748299	4	IG-B
LV3003047069	grey	0.00241350357130755	695.580187207488	-13.8155105579643	0	0	-15.3603475448176	-2.02856598303588	ko	3	3	3	3	1	1	1	3	641	ST8	33.7436870748299	4	IG-B
LV3003047069	leiden5	0.00850185813418477	454.859768995398	-13.8155105579643	0	-1.50564111875246	-1.27160826197404	0.2785616533008	ko	9	9	8	9	1	0.953498671390611	1	9	2258	ST8	33.7436870748299	4	IG-B
LV3003047070	leiden4	0.684001162975102	385.77671442819	-13.8155105579643	0	-1.58017724852777	-2.94914140419388	-0.733149689834997	ko	234	232	220	191	0.998681337790057	0.959894313812624	0.870688988929034	234	207028	ST8	30.128	5	G-A
LV3003047070	leiden1	0.0256977850610562	574.933102181778	-13.8155105579643	0	-3.34584728657899	-1.92026493967491	-1.32121961038569	ko	28	26	26	21	0.952301362818205	0.952301362818205	0.670095140138853	28	7778	ST8	30.128	5	G-A
LV3003047070	leiden2	0.187665195326955	567.32298941339	-13.8155105579643	0	-0.47083530292743	-2.57253092241642	-0.846258708613629	ko	162	157	149	124	0.97919050720938	0.940740479921128	0.80003873171247	162	56801	ST8	30.128	5	G-A
LV3003047070	leiden6	0.0537413437648676	376.469309343126	-13.8155105579643	0	-4.18804157826314	-0.641522537247904	-1.04446465940448	ko	39	39	39	36	1	1	0.942764047706873	39	16266	ST8	30.128	5	G-A
LV3003047070	leiden5	0.0200514087857483	303.033547536662	-13.8155105579643	0	-15.1341969366526	-1.85344318430556	0.39282598251381	ko	13	13	12	13	1	0.956500247157687	1	13	6069	ST8	30.128	5	G-A
LV3003047070	leiden3	0.0263255273034836	349.08745866573	-13.8155105579643	0	-11.5416260989581	-1.65954961101063	0.401609561279425	ko	12	12	12	9	1	1	0.934236947791165	12	7968	ST8	30.128	5	G-A
LV3003047070	grey	0.00251757678278797	629.69512195122	-13.8155105579643	0	-14.9577754767901	-0.693147180559945	-9.21034037197618	ko	3	2	2	2	0.807086614173229	0.807086614173229	0.807086614173229	3	762	ST8	30.128	5	G-A
LV3003047071	leiden1	0.0515240520427732	574.796546584497	-13.8155105579643	0	-2.01037656607451	-1.44171452608084	-0.750373383959712	ko	75	73	71	62	0.988145565482676	0.966964480278928	0.837524515144912	75	22945	ST8	26.141	5	G-A
LV3003047071	leiden3	0.0201829670847873	530.949836799339	-13.8155105579643	0	-0.527162043085684	-3.11594795521159	-0.060952368629885	ko	30	30	28	24	1	0.944147752558968	0.883177570093458	30	8988	ST8	26.141	5	G-A
LV3003047071	leiden4	0.581205678536623	448.109139434456	-13.8155105579643	0	-1.68844789238547	-2.51556829672242	-0.899082305213068	ko	245	243	231	198	0.998612967785308	0.9474086838262	0.839026991105994	245	258826	ST8	26.141	5	G-A
LV3003047071	leiden2	0.290198640995585	620.435910963711	-13.8155105579643	0	-0.0538045339777786	-2.22461324236998	-1.00233011460983	ko	206	196	189	158	0.979889037629708	0.960915555624337	0.855872726006515	206	129233	ST8	26.141	5	G-A
LV3003047071	leiden6	0.0328680562105065	384.838682786619	-13.8155105579643	0	-2.87701023061533	-1.2488716393627	-1.03717334183461	ko	35	34	34	33	0.981143676982988	0.981143676982988	0.968914395026303	35	14637	ST8	26.141	5	G-A
LV3003047071	grey	0.00497388430048998	570.591478555305	-13.8155105579643	0	-13.4649439757286	-1.25095082665244	-0.806397204875884	ko	7	7	7	7	1	1	1	7	2215	ST8	26.141	5	G-A
LV3003047071	leiden5	0.0190467208292352	407.683463019728	-13.8155105579643	0	-14.0400207769433	-2.78362127995793	0.164628611437393	ko	14	14	13	14	1	0.966045743928319	1	14	8482	ST8	26.141	5	G-A
LV3003047073	leiden5	0.345617095508068	-244	0.717521720462896	-13.8398860737869	0	0	-4.60517018598809	module_completeness	3	3	0	3	1	0	1	3	1585	ST8	101.685	2	IG-E
LV3003047073	leiden3	0.234845180985608	185.523537604457	-13.8155105579643	0	0	-1.52605630349505	-0.0669548126112773	ko	3	3	3	3	1	1	1	3	1077	ST8	101.685	2	IG-E
LV3003047073	leiden1	0.134976013955517	-100.815185783522	-13.8155105579643	0	0	-0.693147180559945	-0.3317941891592	ko	2	2	2	2	1	1	1	2	619	ST8	101.685	2	IG-E
LV3003047073	grey	0.0985608373310074	64.830781322776	-13.8155105579643	0	0	-1.6094379124341	0.918783357130229	ko	2	2	2	2	1	1	1	2	452	ST8	101.685	2	IG-E
LV3003047073	leiden4	0.186000872219799	66.5	-13.8155105579643	0	0	-13.8231018352955	-0.3317941891592	ko	2	2	2	2	1	1	1	2	853	ST8	101.685	2	IG-E
LV3003047074	leiden5	0.397179644389945	-243.558196974375	-13.8155105579643	0	0	0	-3.44085242889051	ko	6	6	1	6	1	0.0327261500463106	1	6	3239	ST8	100.672	2	IG-E
LV3003047074	leiden3	0.183936235438381	-11.1488363636363	-13.8155105579643	0	0	-0.465675659037277	0.0644498413989401	ko	4	4	4	4	1	1	1	4	1500	ST8	100.672	2	IG-E
LV3003047074	leiden2	0.0131207847946045	666.666666666667	-13.8155105579643	0	0	-1.38629436111989	-9.21034037197618	ko	1	1	1	1	1	1	1	1	107	ST8	100.672	2	IG-E
LV3003047074	leiden1	0.0955242182709994	-233.2	-13.8155105579643	0	0	0	-0.3317941891592	ko	1	1	1	1	1	1	1	1	779	ST8	100.672	2	IG-E
LV3003047074	grey	0.0982219497240956	-110.255470136014	-13.8155105579643	0	0	0	0.906494389910443	ko	2	2	2	2	1	1	1	2	801	ST8	100.672	2	IG-E
LV3003047074	leiden4	0.212017167381974	74.6116252168884	-13.8155105579643	0	0	-14.0715372130732	-0.3317941891592	ko	6	6	6	6	1	1	1	6	1729	ST8	100.672	2	IG-E
LV3003047077	leiden4	0.540474279143434	324.50581543148	-13.8155105579643	0	-11.2572028188993	-3.09686757461063	-0.901129148408273	ko	67	67	63	54	1	0.956163943639356	0.888121713299346	67	24911	ST8	99.7145	2	IG-E
LV3003047077	grey	0.154173265930442	268.924389421946	-13.8155105579643	0	-13.8529381122676	-1.48492946240368	0.386000109564604	ko	6	6	6	6	1	1	1	6	7106	ST8	99.7145	2	IG-E
LV3003047077	leiden2	0.161832027944718	656.280460733024	-13.8155105579643	0	0.681315485222707	-1.810054493878	-1.49266828085041	ko	30	30	30	27	1	1	0.90481297761094	30	7459	ST8	99.7145	2	IG-E
LV3003047077	leiden3	0.110997808682823	-1.5259991476432	-13.8155105579643	0	0	-0.657905595182903	0.0934091979180369	ko	8	8	8	7	1	1	0.965402658326818	8	5116	ST8	99.7145	2	IG-E
LV3003047077	leiden5	0.0272287431385737	-87.2834309819546	-13.8155105579643	0	0	-13.6343039172689	-0.493553317695384	ko	4	4	2	4	1	0.432669322709163	1	4	1255	ST8	99.7145	2	IG-E
LV3003047077	leiden1	0.00529387516000955	820	-13.8155105579643	0	0	-1.77549894835627	-9.21034037197618	ko	2	2	2	2	1	1	1	2	244	ST8	99.7145	2	IG-E
LV3003047078	grey	0.114213197969543	31.4012605191841	-13.8155105579643	0	-12.4714489604677	-1.52696169060986	0.541957880309929	ko	6	6	5	6	1	0.866666666666667	1	6	1530	ST8	98.757	2	IG-E
LV3003047078	leiden2	0.0963720513586145	635.072701149425	-13.8155105579643	0	0.40545304276039	-1.40832100004735	-1.87527567631568	ko	9	9	9	8	1	1	0.898528272656855	9	1291	ST8	98.757	2	IG-E
LV3003047078	leiden3	0.185204538668259	-58.7249002339342	-13.8155105579643	0	0	-0.429872798557062	-0.084690520141183	ko	5	5	5	4	1	1	0.901249496170899	5	2481	ST8	98.757	2	IG-E
LV3003047078	leiden4	0.37249925350851	291.902405717116	-13.8155105579643	0	0	-3.84211888474742	-0.724359877883975	ko	20	20	19	18	1	0.976152304609218	0.944088176352705	20	4990	ST8	98.757	2	IG-E
LV3003047078	leiden5	0.231710958495073	-232.500644329897	-13.8155105579643	0	0	-10.8249196839107	-2.39591004985028	ko	4	4	2	4	1	0.114690721649485	1	4	3104	ST8	98.757	2	IG-E
LV3003047079	leiden3	0.199708471809224	484.213088662368	-13.8155105579643	0	-0.378796861026003	-2.05148975777649	-0.486893459761628	ko	87	87	81	52	1	0.93255868270466	0.694441200513839	87	34252	ST8	97.52	1	IG-D
LV3003047079	leiden4	0.530482187627544	387.011497710801	-13.8155105579643	0	-1.09165815772241	-3.86213017269916	-0.913205903748583	ko	169	167	160	136	0.996592770077927	0.959849642240858	0.792136992624996	169	90983	ST8	97.52	1	IG-D
LV3003047079	grey	0.0837094046994345	146.580489348704	-13.8155105579643	0	-12.2307023990701	-1.74873449763924	0.656620031850855	ko	12	12	12	11	1	1	0.955492094448701	12	14357	ST8	97.52	1	IG-D
LV3003047079	leiden5	0.105894700017492	-172.216449619008	-13.8155105579643	0	-12.1064585358906	-3.16014402935933	-0.856210497784114	ko	12	12	10	11	1	0.403314612928092	0.992346657857064	12	18162	ST8	97.52	1	IG-D
LV3003047079	leiden2	0.062451169028045	616.006614694946	-13.8155105579643	0	0.477381265122508	-2.20466647214661	-1.04095804552295	ko	50	49	46	42	0.989263374101391	0.896741667444683	0.830548034730651	50	10711	ST8	97.52	1	IG-D
LV3003047079	leiden1	0.0167395487143607	589.134508618051	-13.8155105579643	0	0	-2.757815326572	-0.966404800644397	ko	15	15	15	15	1	1	1	15	2871	ST8	97.52	1	IG-D
LV3003047079	leiden6	0.00101451810390065	820	-13.8155105579643	0	0	-14.9141228466324	-9.21034037197618	ko	1	1	1	1	1	1	1	1	174	ST8	97.52	1	IG-D
LV3003047080	leiden4	0.71049988903684	340.317081380128	-13.8155105579643	0	-2.19563163495797	-2.76509749136145	-0.675634695034452	ko	258	255	244	209	0.99740357096841	0.953291608263282	0.87679651414761	258	256121	ST8	87.9935	1	IG-D
LV3003047080	leiden1	0.00652185974256547	594.31720344949	-13.8155105579643	0	-13.4149250606839	-1.64695374832935	-0.609062791287254	ko	11	9	9	9	0.805614632071459	0.805614632071459	0.805614632071459	11	2351	ST8	87.9935	1	IG-D
LV3003047080	leiden3	0.0854471815357301	345.402758771401	-13.8155105579643	0	-0.125688215163497	-2.12365048379652	-0.258505286356595	ko	64	64	59	45	1	0.961690799298747	0.775014609440945	64	30802	ST8	87.9935	1	IG-D
LV3003047080	leiden5	0.0809420772303595	-83.5880322547225	-13.8155105579643	0	-10.6269139943071	-4.67152996429619	-1.96239183223525	ko	14	14	12	13	1	0.250291315374597	0.99242580026047	14	29178	ST8	87.9935	1	IG-D
LV3003047080	grey	0.038598535286285	233.30458312923	-13.8155105579643	0	-11.1603694215155	-1.68312130983371	0.284068191749558	ko	11	11	11	11	1	1	1	11	13914	ST8	87.9935	1	IG-D
LV3003047080	leiden2	0.0779904571682202	541.117882906192	-13.8155105579643	0	-1.44807172081613	-2.63724949954344	-0.835873401423313	ko	104	100	93	80	0.960340044106139	0.887885039482109	0.812904602689052	104	28114	ST8	87.9935	1	IG-D
LV3003047081	leiden4	0.709164102347932	423.17382597124	-13.8155105579643	0	-1.74342582184354	-2.70344912637431	-0.805423500772622	ko	246	243	231	197	0.996621788965832	0.954255456157557	0.85271594297659	246	201882	ST8	52.20718	4	IG-B
LV3003047081	leiden2	0.204295409518189	551.304759274659	-13.8155105579643	0	-0.44225490102238	-2.37537351360376	-0.679124786880459	ko	176	168	161	139	0.968052546511228	0.9482100484886	0.823240138931875	176	58158	ST8	52.20718	4	IG-B
LV3003047081	leiden6	0.00877137517739465	555.218921224872	-13.8155105579643	0	-3.22205660153829	-0.769524089289324	-1.97106686149184	ko	16	15	15	15	0.92110532639167	0.92110532639167	0.92110532639167	16	2497	ST8	52.20718	4	IG-B
LV3003047081	leiden3	0.0321347777824615	513.890448063928	-13.8155105579643	0	-11.3560747433669	-2.18276088835698	-0.427281906416954	ko	42	42	41	33	1	0.982619151727153	0.824989068648885	42	9148	ST8	52.20718	4	IG-B
LV3003047081	leiden5	0.00941772400904888	355.415860443187	-13.8155105579643	0	-13.8688904467448	-1.91328277802231	0.140439775626133	ko	11	10	10	10	0.941812756434166	0.941812756434166	0.941812756434166	11	2681	ST8	52.20718	4	IG-B
LV3003047081	leiden1	0.0312460481389369	586.026611508622	-13.8155105579643	0	-1.27501701622565	-2.11304419214014	-1.10545136378303	ko	43	37	35	31	0.849016301292861	0.803709949409781	0.732096683530073	43	8895	ST8	52.20718	4	IG-B
LV3003047081	grey	0.00497056302603662	637.898792943361	-13.8155105579643	0	-12.8795938616334	-2.61916975662635	-1.09879761687099	ko	7	5	5	5	0.76113074204947	0.76113074204947	0.76113074204947	7	1415	ST8	52.20718	4	IG-B
LV3003047082	leiden4	0.804272810061779	404.737094305616	-13.8155105579643	0	-2.27063049733221	-2.7167453264487	-0.813516246623855	ko	231	230	220	192	0.998665720021544	0.957168388581501	0.854508397395094	231	163384	ST8	41.9168333333333	4	IG-B
LV3003047082	leiden6	0.0037510152846489	203.622047244094	-13.8155105579643	0	-13.2686088777245	0.0831775064789075	-0.544779504351395	ko	4	4	4	4	1	1	1	4	762	ST8	41.9168333333333	4	IG-B
LV3003047082	leiden2	0.140367717640109	591.004522188029	-13.8155105579643	0	-0.00410678195265336	-2.69521634938753	-0.801733192652544	ko	104	98	94	78	0.959635279677363	0.938804138172891	0.826722777485534	104	28515	ST8	41.9168333333333	4	IG-B
LV3003047082	leiden3	0.02979152821876	486.560083840964	-13.8155105579643	0	-11.0262603373292	-4.75906686530598	0.177024318434836	ko	18	18	16	11	1	0.948612029081296	0.840879048248513	18	6052	ST8	41.9168333333333	4	IG-B
LV3003047082	leiden1	0.0132811538556204	680.300260747005	-13.8155105579643	0	-13.6272410282442	-2.53458678041227	-0.489138293010819	ko	11	11	11	9	1	1	0.876575240919199	11	2698	ST8	41.9168333333333	4	IG-B
LV3003047082	leiden5	0.00761032759851338	108.319598965071	-13.8155105579643	0	-12.4610457457068	-1.06401958682826	0.325292750920224	ko	6	6	5	6	1	0.901681759379043	1	6	1546	ST8	41.9168333333333	4	IG-B
LV3003047082	grey	0.000925447340569544	666.666666666667	-13.8155105579643	0	0	-1.38629436111989	-9.21034037197618	ko	1	1	1	1	1	1	1	1	188	ST8	41.9168333333333	4	IG-B
LV3003047083	leiden1	0.0151838688941267	540.215019762846	-13.8155105579643	0	-2.30372210278112	-2.22605975459106	-0.613466531468042	ko	22	17	15	14	0.767396593673966	0.704379562043796	0.67712895377129	22	4110	ST8	37.30319	4	IG-B
LV3003047083	leiden4	0.747999497565409	431.970088855262	-13.8155105579643	0	-2.21290102651887	-2.82847097775767	-0.906444147152504	ko	245	244	232	204	0.998844273225663	0.955173605966316	0.853523978861066	245	202470	ST8	37.30319	4	IG-B
LV3003047083	leiden6	0.00895515771274041	495.622217049491	-13.8155105579643	0	-2.08559540725421	-0.188924135681624	-1.28036019172371	ko	13	13	13	13	1	1	1	13	2424	ST8	37.30319	4	IG-B
LV3003047083	leiden2	0.193610953074087	574.264872067761	-13.8155105579643	0	-0.84024236313108	-2.61634324728079	-0.932850893766777	ko	141	136	132	110	0.9612647165455	0.947449768160742	0.757914019119583	141	52407	ST8	37.30319	4	IG-B
LV3003047083	leiden3	0.0281732808239927	273.632252454992	-13.8155105579643	0	0	-0.257883356005269	0.255972119657704	ko	16	15	13	10	0.98688696564385	0.90296354576449	0.838185156045109	16	7626	ST8	37.30319	4	IG-B
LV3003047083	leiden5	0.00567086101033685	129.304560260586	-13.8155105579643	0	-14.570852309544	-1.50445143829924	0.557923838713597	ko	5	5	4	5	1	0.904885993485342	1	5	1535	ST8	37.30319	4	IG-B
LV3003047083	grey	0.000406380919307527	820	-13.8155105579643	0	0	-15.3195879547405	-9.21034037197618	ko	1	1	1	1	1	1	1	1	110	ST8	37.30319	4	IG-B
LV3003047084	leiden1	0.0240780443961764	535.076123291379	-13.8155105579643	0	-1.4220194556317	-2.71660201438477	-0.942440518029454	ko	57	50	49	42	0.895015164476243	0.877439925344117	0.766155999688934	57	12859	ST8	33.276	5	G-A
LV3003047084	leiden3	0.082725561973954	603.331660470596	-13.8155105579643	0	-1.70485080909949	-2.81862205492331	-0.486840447279934	ko	109	95	85	70	0.923743775464011	0.849977365323676	0.75871435038479	109	44180	ST8	33.276	5	G-A
LV3003047084	leiden4	0.679709018734026	490.661281812294	-13.8155105579643	0	-1.98408257339795	-3.06396254839652	-0.99129127875738	ko	261	257	243	213	0.993079927934281	0.955355617875384	0.844959531903406	261	363002	ST8	33.276	5	G-A
LV3003047084	leiden6	0.010695527614197	387.988009718994	-13.8155105579643	0	-2.64679776719024	-0.551635748779602	-1.17781326516123	ko	21	20	20	17	0.97531512605042	0.97531512605042	0.828606442577031	21	5712	ST8	33.276	5	G-A
LV3003047084	leiden2	0.192839688796098	566.731863817245	-13.8155105579643	0	-0.82470279610219	-3.05441367520716	-0.949242830768796	ko	190	178	173	143	0.956120675425054	0.943750182061814	0.769194170137979	190	102987	ST8	33.276	5	G-A
LV3003047084	grey	0.00256153392440854	473.835023923445	-13.8155105579643	0	-13.0496040231219	-15.0841246741973	-0.449093366817016	ko	6	5	5	5	0.763888888888889	0.763888888888889	0.763888888888889	6	1368	ST8	33.276	5	G-A
LV3003047084	leiden5	0.00739062456114071	308.022289808056	-13.8155105579643	0	-14.9726737538931	-1.53069285808947	0.468346626504733	ko	11	11	9	10	1	0.907017988345579	0.93716746896377	11	3947	ST8	33.276	5	G-A
LV3003047085	leiden1	0.0477365585566041	630.12115672375	-13.8155105579643	0	-3.66145659663062	-2.36022546280297	-1.1292014474072	ko	73	73	71	57	1	0.985940162847946	0.842548759704602	73	21124	ST8	29.703	5	G-A
LV3003047085	leiden2	0.214378367140326	577.317527151735	-13.8155105579643	0	-0.595536632881764	-2.5839312330176	-0.971960206838295	ko	182	175	168	139	0.985958994360407	0.947525430875455	0.772993200864386	182	94865	ST8	29.703	5	G-A
LV3003047085	leiden4	0.602155421773873	431.332115563899	-13.8155105579643	0	-1.67386495292274	-2.88498706709539	-0.767252219897195	ko	231	230	220	187	0.999549652669621	0.951812835649495	0.849959281095545	231	266461	ST8	29.703	5	G-A
LV3003047085	leiden6	0.0562425425751166	371.700045734629	-13.8155105579643	0	-2.6261095546503	-0.798653785029837	-0.942117395079022	ko	55	55	55	49	1	1	0.957047573127612	55	24888	ST8	29.703	5	G-A
LV3003047085	grey	0.0145148606139495	569.595679758206	-13.8155105579643	0	-14.1888602745479	-1.56083245749457	-0.851677129492211	ko	14	14	14	14	1	1	1	14	6423	ST8	29.703	5	G-A
LV3003047085	leiden3	0.0223202986585674	362.984100916865	-13.8155105579643	0	-10.7829643112876	-0.66442781609336	0.0230924631470345	ko	30	30	29	23	1	0.986635618102663	0.882555431811279	30	9877	ST8	29.703	5	G-A
LV3003047085	leiden5	0.0426519506815634	552.120040334659	-13.8155105579643	0	-4.89167509526686	-2.24947210768063	-0.133434100379356	ko	21	21	15	20	1	0.924181413584826	0.993271166684328	21	18874	ST8	29.703	5	G-A
LV3003047087	leiden4	0.639679559940627	334.434388427006	-13.8155105579643	0	-1.91983305212511	-3.14706173886811	-0.873212609221726	ko	89	89	85	71	1	0.964920662003071	0.821634533356083	89	29305	ST8	94.9015	2	IG-E
LV3003047087	grey	0.0689339037806688	345.206366844152	-13.8155105579643	0	-12.0659148046582	-1.62029854460143	0.197795495047137	ko	6	6	6	6	1	1	1	6	3158	ST8	94.9015	2	IG-E
LV3003047087	leiden2	0.164236444599668	676.682283854985	-13.8155105579643	0	0.758914857299228	-1.99933370227735	-1.58463846575687	ko	33	33	33	29	1	1	0.910685805422647	33	7524	ST8	94.9015	2	IG-E
LV3003047087	leiden3	0.06762420326552	516.9510180503	-13.8155105579643	0	0	-1.98631797914637	-0.248427846619378	ko	10	10	9	6	1	0.948030987734022	0.741446094254358	10	3098	ST8	94.9015	2	IG-E
LV3003047087	leiden5	0.0569064873832184	-185.28250863061	-13.8155105579643	0	0	-12.5555294261816	-1.93839595825466	ko	3	3	1	3	1	0.189106252397392	1	3	2607	ST8	94.9015	2	IG-E
LV3003047087	leiden1	0.00261940103029774	666.666666666667	-13.8155105579643	0	0	0.405465108108164	-9.21034037197618	ko	1	1	1	1	1	1	1	1	120	ST8	94.9015	2	IG-E
LV3003047088	leiden3	0.109364810225642	461.479237913626	-13.8155105579643	0	0.405433266842951	-1.35820751423601	-0.409159271850922	ko	18	18	17	12	1	0.923275690717551	0.646789902603856	18	5031	ST8	93.52	2	IG-E
LV3003047088	leiden4	0.652189035259337	301.087608518618	-13.8155105579643	0	0.269687301459498	-4.68169137666628	-0.747271257351638	ko	75	75	70	59	1	0.956136257582828	0.811145923605093	75	30002	ST8	93.52	2	IG-E
LV3003047088	leiden5	0.0909308290943872	-201.02483863256	-13.8155105579643	0	-12.9689296291408	-1.77639143899974	-1.50168734750138	ko	6	6	4	6	1	0.207745637102558	1	6	4183	ST8	93.52	2	IG-E
LV3003047088	leiden2	0.0264336333202904	561.339534049552	-13.8155105579643	0	-11.33717323022	-3.32729049537278	-0.683265360351361	ko	8	8	8	8	1	1	1	8	1216	ST8	93.52	2	IG-E
LV3003047088	leiden1	0.0449545671927308	-182.271566731141	-13.8155105579643	0	0	-11.8849557969922	-0.380618898964593	ko	2	2	2	2	1	1	1	2	2068	ST8	93.52	2	IG-E
LV3003047088	grey	0.0761271249076127	420.589205040729	-13.8155105579643	0	0	-1.62487450853043	0.158372851316631	ko	3	3	3	3	1	1	1	3	3502	ST8	93.52	2	IG-E
LV3003047089	leiden4	0.560686434051187	192.789647286938	-13.8155105579643	0	-1.06799678972184	-2.72584504930546	-0.557942843389116	ko	108	108	102	87	1	0.964857394144993	0.834426435481845	108	79590	ST8	92.1385	2	IG-E
LV3003047089	leiden3	0.177906460680094	386.458042963057	-13.8155105579643	0	-0.503067632955052	-1.56213014675726	-0.352299976735296	ko	62	62	58	38	1	0.936762493070405	0.729191415221351	62	25254	ST8	92.1385	2	IG-E
LV3003047089	grey	0.12903748476587	324.799890410414	-13.8155105579643	0	0	-1.6443446793243	0.216607991886421	ko	9	9	9	7	1	1	0.976033193208495	9	18317	ST8	92.1385	2	IG-E
LV3003047089	leiden5	0.102091566808265	-114.081355230472	-13.8155105579643	0	-12.1418101006604	-3.36394237278614	-1.84509102459762	ko	8	8	7	8	1	0.200110405741099	1	8	14492	ST8	92.1385	2	IG-E
LV3003047089	leiden1	0.00535396016935421	648.963223684211	-13.8155105579643	0	0	-14.9876667499548	-0.332169669646397	ko	4	4	4	4	1	1	1	4	760	ST8	92.1385	2	IG-E
LV3003047089	leiden2	0.0249240935252305	500.767749022709	-13.8155105579643	0	-10.7501605993395	-2.27633376988437	-0.596767747065799	ko	15	15	14	12	1	0.914923685698134	0.806105144149237	15	3538	ST8	92.1385	2	IG-E
LV3003047090	leiden1	0.0103750997605746	592.357486263736	-13.8155105579643	0	0	-0.755278961666951	-0.465518025070606	ko	5	5	5	5	1	1	1	5	1144	ST8	90.757	2	IG-E
LV3003047090	leiden3	0.117780962054705	378.746217829629	-13.8155105579643	0	0	-2.12688454142621	-0.107127707149384	ko	18	18	15	11	1	0.951720951720952	0.911834911834912	18	12987	ST8	90.757	2	IG-E
LV3003047090	leiden4	0.665584415584416	216.888644227087	-13.8155105579643	0	-1.60468354531683	-2.38587965832009	-0.494046355990877	ko	106	106	101	85	1	0.961765908161875	0.922850524594631	106	73390	ST8	90.757	2	IG-E
LV3003047090	grey	0.0645360226365813	232.085887223193	-13.8155105579643	0	-1.57691472072854	-1.67691919542976	0.25645343696118	ko	8	8	8	8	1	1	1	8	7116	ST8	90.757	2	IG-E
LV3003047090	leiden2	0.023652325328303	572.290978694979	-13.8155105579643	0	-10.6853929602435	-3.2546485172154	-0.664209237564274	ko	14	14	13	13	1	0.956671779141104	0.956671779141104	14	2608	ST8	90.757	2	IG-E
LV3003047090	leiden5	0.116075963143002	-150.720396124697	-13.8155105579643	0	-10.6274845198147	-3.02579896215278	-2.12929524308148	ko	8	8	7	8	1	0.138370185170716	1	8	12799	ST8	90.757	2	IG-E
LV3003047090	leiden6	0.0019952114924182	514.727272727273	-13.8155105579643	0	-15.3165530510454	-0.408490829024701	-9.21034037197618	ko	2	2	2	2	1	1	1	2	220	ST8	90.757	2	IG-E
LV3003047091	leiden4	0.686357682792155	326.879839363867	-13.8155105579643	0	-1.35629211081609	-3.28963542411723	-0.658725305500609	ko	209	205	195	167	0.993040267912267	0.944315906979065	0.87267307344513	209	160351	ST8	89.37525	1	IG-D
