state	sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	core_ord	harmonization_mode	label
1	LV3003047110	ST8	49.1548	4.441424	8.86409767812845	-0.55219763053211	0.0166213001674794	-0.649144867747454	1	corewise_z	G-A
1	LV3003047094	ST8	50.6848	4.333152	8.71916462667657	0.115500036050999	0.611478128270173	-0.251348124078833	1	corewise_z	G-A
1	LV3003047081	ST8	52.20718	4.3369334	7.53394237030326	0.253336713098166	0.339247446597127	-0.655132835487865	1	corewise_z	G-A
1	LV3003047159	ST8	56.7987933333333	4.41390346666667	6.86838342718166	-0.326911838520118	0.332304849421718	-0.257763514538227	1	corewise_z	G-A
1	LV3003047158	ST8	57.70646	4.4723876	7.06485967649701	-0.324726686266901	-0.0432744979736902	-0.80797035562832	1	corewise_z	G-A
1	LV3003047139	ST8	58.6141266666667	4.4531524	8.62798528680874	-0.359041423236076	-0.0437104822171905	-0.860468782795178	1	corewise_z	G-A
1	LV3003047150	ST8	59.5217933333333	4.51870486666667	8.44254713374637	0.422293914101833	0.0594194242445861	-1.11450934957475	1	corewise_z	G-A
1	LV3003047149	ST8	60.4317	4.561147	7.85555370343168	-0.442763998611811	0.0835233129937518	-0.563115867098728	1	corewise_z	G-A
1	LV3003047148	ST8	61.3767	4.543903	7.88451611411687	-0.187541841687231	0.0698880774720353	-0.802344856078057	1	corewise_z	G-A
1	LV3003047147	ST8	62.3217	4.577481	7.91347852480206	-0.0236102409619628	0.0621587893074994	-0.942711346091729	1	corewise_z	G-A
1	LV3003047146	ST8	63.2667	4.484661	7.94244093548725	0.620114747650642	0.190794046243904	-1.02371761688578	1	corewise_z	G-A
1	LV3003047126	ST8	64.210824	4.38529888	7.97137649847746	-0.354424072400631	0.101571539807025	-0.684163107355017	1	corewise_z	G-A
1	LV3003047137	ST8	66.9462	4.446994	8.05521044883768	-0.781682462639909	-0.108110692175929	-0.504205220674756	1	corewise_z	G-A
1	LV3003061559	ST13	21.069	4.90793	7.53156383007576	0.3290081755284	0.18705929005171	-0.696947830405625	2	corewise_z	G-A
