state	sample	module	core	age_kyr	state_label	index	value	state_label_source
1	LV3003061544	green	ST13	45.122	state_03	OAP	711.204986555854	G-A
1	LV3003061544	blue	ST13	45.122	state_03	OAP	553.739884393064	G-A
1	LV3003061544	brown	ST13	45.122	state_03	OAP	311.538057742782	G-A
1	LV3003061545	grey	ST13	23.172	state_03	OAP	513.806225408946	G-A
1	LV3003061545	turquoise	ST13	23.172	state_03	OAP	389.543000530064	G-A
1	LV3003061545	yellow	ST13	23.172	state_03	OAP	538.826195820956	G-A
1	LV3003061545	blue	ST13	23.172	state_03	OAP	690.548830415495	G-A
1	LV3003061545	brown	ST13	23.172	state_03	OAP	178.892321828519	G-A
1	LV3003061545	green	ST13	23.172	state_03	OAP	733.422931167827	G-A
1	LV3003061558	grey	ST13	42.626	state_03	OAP	527.476224260771	G-A
1	LV3003061558	green	ST13	42.626	state_03	OAP	715.827588046958	G-A
1	LV3003061558	turquoise	ST13	42.626	state_03	OAP	383.210028138288	G-A
1	LV3003061558	yellow	ST13	42.626	state_03	OAP	506.660561300503	G-A
1	LV3003061558	blue	ST13	42.626	state_03	OAP	619.437243080543	G-A
1	LV3003061558	brown	ST13	42.626	state_03	OAP	11.0466804979253	G-A
1	LV3003061559	green	ST13	21.069	state_03	OAP	494.650828424153	G-A
1	LV3003061559	grey	ST13	21.069	state_03	OAP	494.389953524044	G-A
1	LV3003061559	turquoise	ST13	21.069	state_03	OAP	423.525869370832	G-A
1	LV3003061559	yellow	ST13	21.069	state_03	OAP	610.478510285954	G-A
1	LV3003061559	blue	ST13	21.069	state_03	OAP	566.802498580352	G-A
1	LV3003061559	brown	ST13	21.069	state_03	OAP	230.512363942067	G-A
1	LV3003061571	turquoise	ST13	40.457	state_03	OAP	264.210976136055	G-A
1	LV3003061571	grey	ST13	40.457	state_03	OAP	493.283016959391	G-A
1	LV3003061571	yellow	ST13	40.457	state_03	OAP	569.885925860625	G-A
1	LV3003061571	blue	ST13	40.457	state_03	OAP	730.564145803606	G-A
1	LV3003061571	brown	ST13	40.457	state_03	OAP	-6.51639162414459	G-A
1	LV3003061571	green	ST13	40.457	state_03	OAP	751.050531914894	G-A
1	LV7008886221	grey	GeoB25202_R1	50.3555	state_03	OAP	373.106561806931	G-A
1	LV7008886221	turquoise	GeoB25202_R1	50.3555	state_03	OAP	262.302849864819	G-A
1	LV7008886221	yellow	GeoB25202_R1	50.3555	state_03	OAP	614.358529455299	G-A
