sample	module	module_abundance	core	age_kyr	state	state_label	index	value
LV3003047091	blue	0.000440875587477421	ST8	89.37525	4	IG-B	OAP	820
LV3003047093	green	0.048982332968559	ST8	79.675	4	IG-B	OAP	656.041445412065
LV3003047093	turquoise	0.641136918824767	ST8	79.675	4	IG-B	OAP	346.649530985427
LV3003047093	yellow	0.0289794968253926	ST8	79.675	4	IG-B	OAP	618.808006076291
LV3003047093	grey	0.280901251381282	ST8	79.675	4	IG-B	OAP	215.214135827039
LV3003047094	turquoise	0.733290350311627	ST8	50.6848	1	G-A	OAP	313.381756151091
LV3003047094	grey	0.209987863617401	ST8	50.6848	1	G-A	OAP	408.637220679822
LV3003047094	green	0.013492244092995	ST8	50.6848	1	G-A	OAP	637.833929931455
LV3003047094	yellow	0.0427365014348744	ST8	50.6848	1	G-A	OAP	541.843458014121
LV3003047094	blue	0.000493040543103121	ST8	50.6848	1	G-A	OAP	820
LV3003047095	turquoise	0.787720841649876	ST8	40.9751666666667	1	G-A	OAP	291.941854093617
LV3003047095	grey	0.148959919782808	ST8	40.9751666666667	1	G-A	OAP	424.956079755651
LV3003047095	green	0.00709783407275674	ST8	40.9751666666667	1	G-A	OAP	737.991376146789
LV3003047095	yellow	0.0539826385275857	ST8	40.9751666666667	1	G-A	OAP	571.358434302138
LV3003047095	blue	0.000971182982856098	ST8	40.9751666666667	1	G-A	OAP	726.568993506494
LV3003047095	brown	0.00126758298411737	ST8	40.9751666666667	1	G-A	OAP	136.679782903664
LV3003047096	grey	0.206086277564696	ST8	36.89377	1	G-A	OAP	440.302845126752
LV3003047096	turquoise	0.725614407123498	ST8	36.89377	1	G-A	OAP	278.787036382918
LV3003047096	yellow	0.063336813576193	ST8	36.89377	1	G-A	OAP	567.244008415015
LV3003047096	blue	0.00186815108942421	ST8	36.89377	1	G-A	OAP	704.332940251572
LV3003047096	brown	0.00268321314774442	ST8	36.89377	1	G-A	OAP	204.288474462366
LV3003047096	green	0.00041113749844471	ST8	36.89377	1	G-A	OAP	820
LV3003047097	grey	0.301257517769273	ST8	32.835	1	G-A	OAP	458.786266937751
LV3003047097	turquoise	0.596316523427181	ST8	32.835	1	G-A	OAP	453.698859056631
LV3003047097	yellow	0.0888310060756476	ST8	32.835	1	G-A	OAP	553.814985758497
LV3003047097	green	0.0118134180279025	ST8	32.835	1	G-A	OAP	820
LV3003047097	blue	0.000666539706722529	ST8	32.835	1	G-A	OAP	-217
LV3003047097	brown	0.00111499499327317	ST8	32.835	1	G-A	OAP	274.484375
LV3003047098	turquoise	0.584160348810725	ST8	29.278	1	G-A	OAP	402.5103087749
LV3003047098	grey	0.324862525623922	ST8	29.278	1	G-A	OAP	482.574823383633
LV3003047098	yellow	0.089215989327433	ST8	29.278	1	G-A	OAP	559.983598176891
LV3003047098	blue	0.00115104285295936	ST8	29.278	1	G-A	OAP	820
LV3003047098	brown	0.000610093384960791	ST8	29.278	1	G-A	OAP	-244
LV3003047099	turquoise	0.633982592134386	ST8	25.058	1	G-A	OAP	454.290504382027
LV3003047099	grey	0.245170403042492	ST8	25.058	1	G-A	OAP	523.863841266076
LV3003047099	yellow	0.104532858392253	ST8	25.058	1	G-A	OAP	582.863134037518
