sample	core	age_kyr	d18O	sst	PC1	PC2	PC3	state	label
LV3003047100	ST8	86.61175	4.13341	8.5396208419164	0.108858468730518	1.1299330285893	0.748365438165469	4	IG-B
LV3003047080	ST8	87.9935	4.110455	8.44662940914954	0.0947174624310845	0.776589297723451	0.0516620581646919	4	IG-B
LV3003047091	ST8	89.37525	4.072495	8.08112030852452	-0.692969509230351	0.74275229467706	0.868341084382486	4	IG-B
LV3003047079	ST8	97.52	3.8664	6.85473981358423	-0.755702403309615	0.739542965673036	1.17673800615885	4	IG-B
LV3003061517	ST13	30.678	4.62	8.34038156140496	1.08677305945605	0.678634987203562	-0.10441956385885	4	IG-B
LV3003061570	ST13	55.466	4.32864	6.57988298438419	0.0404841222688763	0.961151678050814	-0.0362822152945639	4	IG-B
LV3003061557	ST13	58.082	4.48508	7.14615019137165	-0.169418329736189	1.05926871667116	0.370501308650568	4	IG-B
LV3003061543	ST13	62.293	4.57949	7.91259892566273	0.888172858229815	1.05192947289267	0.114623724926656	4	IG-B
LV3003061529	ST13	66.015	4.56805	8.02667098129265	1.44307252090836	0.740935214906096	0.298434568729878	4	IG-B
LV3003061515	ST13	71.0012	4.219988	9.97144024824405	1.79454856116843	1.48150560755402	0.871032286047066	4	IG-B
LV3003061503	ST13	73.1472	4.20056	9.58376845577441	0.741177121311764	1.23917122329627	0.214656850456974	4	IG-B
LV3003061485	ST13	75.7796	4.035756	7.95056189669746	1.55875522549263	1.37515905177008	0.579302803635435	4	IG-B
LV3003061474	ST13	77.7798	4.056606	8.28521641432076	0.0911146432752037	1.03268474966805	0.0704504583470778	4	IG-B
LV3003061569	ST13	81.6946	3.806108	7.84255695133946	0.456169114270598	1.433086119773	0.514692620335685	4	IG-B
LV3003061556	ST13	86.6174	4.134088	8.5404217959206	-0.36044086286374	0.980702011666658	0.424595393146201	4	IG-B
LV3003061541	ST13	91.09	4.0255	7.62752397756975	-0.204262503928604	0.703250836545349	-0.24655943766641	4	IG-B
