from	to	w
S__3300027838_7	S__GCA_014384445.1	0.206245381330743
S__3300027844_42	S__GCA_014384445.1	0.167533283510324
S__3300027844_60	S__GCA_014384445.1	0.119861935007103
S__3300027844_72	S__GCA_014384445.1	0.197998826633881
S__3300027844_79	S__GCA_014384445.1	0.17636902166099
S__3300027847_13	S__GCA_014384445.1	0.217312150458184
S__3300027847_4	S__GCA_014384445.1	0.113522818598159
S__3300027847_80	S__GCA_014384445.1	0.142608288832839
S__3300027849_41	S__GCA_014384445.1	0.188416675751534
S__3300027883_17	S__GCA_014384445.1	0.122539092261165
S__3300027997_10	S__GCA_014384445.1	0.131457150161193
S__GCA_000213395.2	S__GCA_014384445.1	0.176748569217976
S__GCA_000383355.1	S__GCA_014384445.1	0.162448411135537
S__GCA_000402075.1	S__GCA_014384445.1	0.115529145049692
S__GCA_001437625.1	S__GCA_014384445.1	0.119546615416626
S__GCA_001542995.1	S__GCA_014384445.1	0.11639637631011
S__GCA_001643555.1	S__GCA_014384445.1	0.133550217510443
S__GCA_002082295.1	S__GCA_014384445.1	0.140243832848723
S__GCA_002313235.1	S__GCA_014384445.1	0.12301911536032
S__GCA_002313265.1	S__GCA_014384445.1	0.11881742550372
S__GCA_002390675.1	S__GCA_014384445.1	0.135023196078851
S__GCA_002401955.1	S__GCA_014384445.1	0.159282541850196
S__GCA_002499015.1	S__GCA_014384445.1	0.160867670719817
S__GCA_002505495.1	S__GCA_014384445.1	0.12438423003887
S__GCA_002712885.1	S__GCA_014384445.1	0.144606697247719
S__GCA_002862985.1	S__GCA_014384445.1	0.1833884792434
S__GCA_003229345.1	S__GCA_014384445.1	0.171735581594058
S__GCA_003230615.1	S__GCA_014384445.1	0.149834487670842
S__GCA_003509045.1	S__GCA_014384445.1	0.134020100906161
S__GCA_004195515.1	S__GCA_014384445.1	0.111809637793895
S__GCA_004356895.1	S__GCA_014384445.1	0.157173269087272
S__GCA_008974855.1	S__GCA_014384445.1	0.114770782298423
S__GCA_009936995.1	S__GCA_014384445.1	0.132721494405394
S__GCA_009937205.1	S__GCA_014384445.1	0.146330202197303
S__GCA_012959275.1	S__GCA_014384445.1	0.164757080170865
S__GCA_012959435.1	S__GCA_014384445.1	0.136214601158627
S__GCA_012959845.1	S__GCA_014384445.1	0.158175934821921
S__GCA_012960505.1	S__GCA_014384445.1	0.136323246636793
S__GCA_012960805.1	S__GCA_014384445.1	0.143354172061674
S__GCA_012960835.1	S__GCA_014384445.1	0.225163164624355
S__GCA_012964335.1	S__GCA_014384445.1	0.152177872384296
S__GCA_012964845.1	S__GCA_014384445.1	0.120168446811255
S__GCA_012965955.1	S__GCA_014384445.1	0.114159730500224
S__GCA_012966015.1	S__GCA_014384445.1	0.154456898824204
S__GCA_012974435.1	S__GCA_014384445.1	0.127847489698504
S__GCA_013214205.1	S__GCA_014384445.1	0.146607591853577
S__GCA_013215285.1	S__GCA_014384445.1	0.131070805432584
S__GCA_013911135.1	S__GCA_014384445.1	0.112425288011042
S__GCA_014237975.1	S__GCA_014384445.1	0.19167307910153
S__GCA_014238125.1	S__GCA_014384445.1	0.112694110042694
S__GCA_014238335.1	S__GCA_014384445.1	0.16173068473444
S__GCA_014238785.1	S__GCA_014384445.1	0.204261803655987
S__GCA_014239685.1	S__GCA_014384445.1	0.174941481758969
S__GCA_014240055.1	S__GCA_014384445.1	0.116141204822332
S__GCA_014382645.1	S__GCA_014384445.1	0.119894144676035
S__3300001683_28	S__GCA_014384505.1	0.116233707186053
S__3300020187_18	S__GCA_014384505.1	0.110362326789003
S__3300020263_16	S__GCA_014384505.1	0.122498479076371
S__3300020389_17	S__GCA_014384505.1	0.108259076625565
S__3300020389_47	S__GCA_014384505.1	0.118616524381728
S__3300026253_8	S__GCA_014384505.1	0.146786406446304
S__3300027752_17	S__GCA_014384505.1	0.12406918638833
S__3300027779_22	S__GCA_014384505.1	0.158681937584365
S__3300027791_27	S__GCA_014384505.1	0.11572323419743
S__3300027801_21	S__GCA_014384505.1	0.133971774766186
S__3300027827_16	S__GCA_014384505.1	0.108128767684652
S__3300027838_66	S__GCA_014384505.1	0.129943430918583
S__3300027838_7	S__GCA_014384505.1	0.13500032081087
S__3300027844_72	S__GCA_014384505.1	0.11202066725739
S__3300027844_79	S__GCA_014384505.1	0.115324149602232
S__3300027847_13	S__GCA_014384505.1	0.140955951021324
S__GCA_000213395.2	S__GCA_014384505.1	0.134549567716917
S__GCA_001437625.1	S__GCA_014384505.1	0.130796776908511
S__GCA_002862985.1	S__GCA_014384505.1	0.133369289141853
S__GCA_012960805.1	S__GCA_014384505.1	0.136326010491391
S__GCA_012960835.1	S__GCA_014384505.1	0.165387939303031
S__GCA_012964335.1	S__GCA_014384505.1	0.147796484057867
S__GCA_014237975.1	S__GCA_014384505.1	0.121595235195068
S__GCA_014238785.1	S__GCA_014384505.1	0.132374266677471
S__GCA_014384445.1	S__GCA_014384505.1	0.126157106378014
S__3300025661_25	S__GCA_014764495.1	0.117178258683029
S__GCA_001773955.1	S__GCA_014764495.1	0.111947458825774
S__GCA_003527405.1	S__GCA_014764495.1	0.14752855793679
S__GCA_004377275.1	S__GCA_014764495.1	0.119134148348564
S__GCA_013203065.1	S__GCA_014764495.1	0.128970971626841
S__GCA_013619005.1	S__GCA_014764495.1	0.135208115961514
S__3300024433_34	S__GCA_014894735.1	0.121614710298348
S__3300025661_25	S__GCA_014894735.1	0.213930194425297
S__GCA_001773955.1	S__GCA_014894735.1	0.152162035881815
S__GCA_003451675.1	S__GCA_014894735.1	0.129565636613697
S__GCA_003527405.1	S__GCA_014894735.1	0.219954084652132
S__GCA_004377275.1	S__GCA_014894735.1	0.156959500741141
S__GCA_012974475.1	S__GCA_014894735.1	0.134475239138189
S__GCA_013139195.1	S__GCA_014894735.1	0.150179467866796
S__GCA_013139435.1	S__GCA_014894735.1	0.140518174956325
S__GCA_013139935.1	S__GCA_014894735.1	0.135618444720791
S__GCA_013202965.1	S__GCA_014894735.1	0.177347876016211
S__GCA_013203065.1	S__GCA_014894735.1	0.149406835350614
S__GCA_013619005.1	S__GCA_014894735.1	0.216072819991181
S__GCA_014764495.1	S__GCA_014894735.1	0.108429550537898
S__GCA_000405345.1	S__GCA_015222065.1	0.117596649189302
S__GCA_003575245.1	S__GCA_015222065.1	0.140055387095684
S__GCA_005223125.1	S__GCA_015222065.1	0.111994032166586
S__GCA_009619015.1	S__GCA_015222065.1	0.110325426204025
S__GCA_012974295.1	S__GCA_015222065.1	0.109993236655651
S__GCA_013138755.1	S__GCA_015222065.1	0.128614575687089
S__3300025661_25	S__GCA_015223015.1	0.195230589593629
S__GCA_003451675.1	S__GCA_015223015.1	0.124650509190625
S__GCA_003527405.1	S__GCA_015223015.1	0.240911901581621
S__GCA_004377275.1	S__GCA_015223015.1	0.136802688138621
S__GCA_012974475.1	S__GCA_015223015.1	0.146217754505433
S__GCA_013139195.1	S__GCA_015223015.1	0.138372095238385
S__GCA_013139435.1	S__GCA_015223015.1	0.127347460968845
S__GCA_013202965.1	S__GCA_015223015.1	0.161819080684078
S__GCA_013619005.1	S__GCA_015223015.1	0.199848206641721
S__GCA_014894735.1	S__GCA_015223015.1	0.126403364669673
S__3300027685_19	S__GCA_015658495.1	0.160647588149902
S__3300027839_78	S__GCA_015658495.1	0.132532229082572
S__3300027844_92	S__GCA_015658495.1	0.192135350695371
S__GCA_002341135.1	S__GCA_015658495.1	0.126307173367049
S__GCA_002705605.1	S__GCA_015658495.1	0.149013643327818
S__GCA_002719675.1	S__GCA_015658495.1	0.110936684440679
S__GCA_003228095.2	S__GCA_015658495.1	0.156221803117669
S__GCA_003228125.1	S__GCA_015658495.1	0.151439751054755
S__GCA_003228195.2	S__GCA_015658495.1	0.183570195848856
S__GCA_004213215.1	S__GCA_015658495.1	0.127272882351675
S__GCA_009391235.1	S__GCA_015658495.1	0.17090534494985
S__GCA_014381415.1	S__GCA_015658495.1	0.167839053389143
S__GCA_012960835.1	S__GCA_015659035.1	0.118850582889924
S__3300001683_28	S__GCA_015659595.1	0.126537419377666
S__3300001683_4	S__GCA_015659595.1	0.138825867709058
S__3300020389_17	S__GCA_015659595.1	0.133249104211534
S__3300020389_47	S__GCA_015659595.1	0.152376101630867
S__3300027685_31	S__GCA_015659595.1	0.122672320248513
S__3300027779_22	S__GCA_015659595.1	0.133539239598717
S__3300027780_12	S__GCA_015659595.1	0.113669752460105
S__3300027801_21	S__GCA_015659595.1	0.152692522480158
S__3300027838_66	S__GCA_015659595.1	0.15711931675333
S__3300027838_7	S__GCA_015659595.1	0.178799264951842
S__3300027844_72	S__GCA_015659595.1	0.143892981887975
S__3300027844_79	S__GCA_015659595.1	0.12922145702132
S__3300027847_13	S__GCA_015659595.1	0.190589330415608
S__3300027849_41	S__GCA_015659595.1	0.114062610639655
S__GCA_000213395.2	S__GCA_015659595.1	0.165274876977888
S__GCA_002862985.1	S__GCA_015659595.1	0.158330712766948
S__GCA_012960805.1	S__GCA_015659595.1	0.120694106338492
S__GCA_012960835.1	S__GCA_015659595.1	0.20692447940902
S__GCA_012964335.1	S__GCA_015659595.1	0.139295109455119
S__GCA_014237975.1	S__GCA_015659595.1	0.161591546375899
S__GCA_014238785.1	S__GCA_015659595.1	0.166650752140115
S__GCA_014239685.1	S__GCA_015659595.1	0.129619116971662
S__GCA_014384445.1	S__GCA_015659595.1	0.156129555104533
S__GCA_002691505.1	S__GCA_015665265.1	0.144018614215382
S__3300006913_8	S__GCA_016187325.1	0.132403133709707
S__GCA_002781745.1	S__GCA_016187325.1	0.128657489234168
S__GCA_009377445.1	S__GCA_016187325.1	0.18218885120084
S__3300006913_8	S__GCA_016201285.1	0.141514298942057
S__GCA_003695865.1	S__GCA_016201285.1	0.141718108182576
S__GCA_006969625.1	S__GCA_016201285.1	0.162763288893763
S__GCA_013821475.1	S__GCA_016201285.1	0.141902842352453
S__GCA_011774835.1	S__GCA_016209145.1	0.118646702242795
S__GCA_009380075.1	S__GCA_016210895.1	0.115668049202133
S__GCA_009885795.1	S__GCA_016210895.1	0.108876673030333
S__3300027706_22	S__GCA_016213125.1	0.109610870409242
S__GCA_002781745.1	S__GCA_016213125.1	0.160990730841039
S__GCA_009377445.1	S__GCA_016213125.1	0.224468432600721
S__3300020263_16	S__GCA_016276965.1	0.116989581521094
S__3300026253_8	S__GCA_016276965.1	0.124567622726709
S__3300027752_17	S__GCA_016276965.1	0.126881208075095
S__3300027779_22	S__GCA_016276965.1	0.14732114364162
S__3300027801_21	S__GCA_016276965.1	0.125837529858845
S__3300027838_7	S__GCA_016276965.1	0.11562419749833
S__3300027847_13	S__GCA_016276965.1	0.119882878685993
S__GCA_000213395.2	S__GCA_016276965.1	0.119041553764017
S__GCA_002862985.1	S__GCA_016276965.1	0.117160805065657
S__GCA_012960805.1	S__GCA_016276965.1	0.130751709415273
S__GCA_012960835.1	S__GCA_016276965.1	0.147240410851491
S__GCA_012964335.1	S__GCA_016276965.1	0.121765347407544
S__GCA_014238785.1	S__GCA_016276965.1	0.110836116224937
S__3300020389_47	S__GCA_016776815.1	0.121117510508363
S__3300027801_21	S__GCA_016776815.1	0.1093170610852
S__3300027838_66	S__GCA_016776815.1	0.114985413393312
S__3300027838_7	S__GCA_016776815.1	0.143873023204695
S__3300027844_72	S__GCA_016776815.1	0.124026528053554
S__3300027847_13	S__GCA_016776815.1	0.148172519379737
S__GCA_000213395.2	S__GCA_016776815.1	0.128460295983624
S__GCA_002862985.1	S__GCA_016776815.1	0.133423838156762
S__GCA_012960835.1	S__GCA_016776815.1	0.166382127419113
S__GCA_014237975.1	S__GCA_016776815.1	0.153056767136326
S__GCA_014238785.1	S__GCA_016776815.1	0.146264459255273
S__GCA_014239685.1	S__GCA_016776815.1	0.127642656981543
S__GCA_014384445.1	S__GCA_016776815.1	0.121512832650575
S__3300020469_71	S__GCA_016777095.1	0.115318845682014
S__GCA_015665265.1	S__GCA_016777095.1	0.155908935604684
S__GCA_003457335.1	S__GCA_016777125.1	0.121609806627429
S__GCA_009886595.1	S__GCA_016777125.1	0.11479495061988
S__GCA_009937025.1	S__GCA_016777125.1	0.151527615922935
S__3300020389_17	S__GCA_016777225.1	0.112026329558521
S__3300027801_21	S__GCA_016777225.1	0.131556569820428
S__3300027827_16	S__GCA_016777225.1	0.18810548056809
S__3300027838_7	S__GCA_016777225.1	0.118673957450911
S__3300027847_13	S__GCA_016777225.1	0.118247989303592
S__GCA_000213395.2	S__GCA_016777225.1	0.132196150034477
S__GCA_002862985.1	S__GCA_016777225.1	0.150592759357163
S__GCA_009937205.1	S__GCA_016777225.1	0.148384473391388
S__GCA_012960805.1	S__GCA_016777225.1	0.142073649732172
S__GCA_012960835.1	S__GCA_016777225.1	0.162437795498059
S__GCA_014237975.1	S__GCA_016777225.1	0.132312866647003
S__GCA_014238785.1	S__GCA_016777225.1	0.127060420904894
S__3300020385_31	S__GCA_016777265.1	0.11682027938087
S__GCA_004212795.1	S__GCA_016777365.1	0.110530843824506
S__GCA_016777005.1	S__GCA_016777365.1	0.110691834563514
S__GCA_003457335.1	S__GCA_016777625.1	0.11139643043659
S__GCA_009937025.1	S__GCA_016777625.1	0.119364007404631
S__GCA_003457335.1	S__GCA_016779765.1	0.147083284463499
S__GCA_009886595.1	S__GCA_016779765.1	0.129984627925392
S__GCA_009887215.1	S__GCA_016779765.1	0.128663981069457
S__GCA_009937025.1	S__GCA_016779765.1	0.164768008910801
S__GCA_016777125.1	S__GCA_016779765.1	0.1415817148492
S__3300024433_34	S__GCA_016783105.1	0.112343583882876
S__GCA_004377275.1	S__GCA_016783105.1	0.154089542402567
S__GCA_012974475.1	S__GCA_016783105.1	0.115554722406586
S__GCA_013139435.1	S__GCA_016783105.1	0.148512220701965
S__GCA_013202615.1	S__GCA_016783105.1	0.123228151841404
S__GCA_013203065.1	S__GCA_016783105.1	0.113458714835629
S__GCA_013619005.1	S__GCA_016783105.1	0.111511647482921
S__3300024353_106	S__GCA_016783455.1	0.126754401710608
S__3300024353_29	S__GCA_016783455.1	0.144360452700268
S__3300024353_49	S__GCA_016783455.1	0.118998090966001
S__3300024433_34	S__GCA_016783455.1	0.165149888271124
S__GCA_003527405.1	S__GCA_016783455.1	0.128030926798148
S__GCA_003575245.1	S__GCA_016783455.1	0.118371254497075
S__GCA_004377275.1	S__GCA_016783455.1	0.193978763950978
S__GCA_009619015.1	S__GCA_016783455.1	0.166944434577375
S__GCA_012974295.1	S__GCA_016783455.1	0.123515363264741
S__GCA_012974475.1	S__GCA_016783455.1	0.172910629941235
S__GCA_013138755.1	S__GCA_016783455.1	0.13343881142526
S__GCA_013139435.1	S__GCA_016783455.1	0.206071990585758
S__GCA_013202615.1	S__GCA_016783455.1	0.127351925237698
S__GCA_013202965.1	S__GCA_016783455.1	0.113773084722634
S__GCA_013619005.1	S__GCA_016783455.1	0.146685992866255
S__GCA_015223015.1	S__GCA_016783455.1	0.108559023256141
S__GCA_016783105.1	S__GCA_016783455.1	0.108001353318714
S__3300025661_25	S__GCA_016783945.1	0.167114966118517
S__GCA_001773955.1	S__GCA_016783945.1	0.108276980069977
S__GCA_003527405.1	S__GCA_016783945.1	0.205048179710977
S__GCA_004377275.1	S__GCA_016783945.1	0.11985938935123
S__GCA_012974475.1	S__GCA_016783945.1	0.12113284591
S__GCA_013139195.1	S__GCA_016783945.1	0.118835814383751
S__GCA_013202965.1	S__GCA_016783945.1	0.136155208192394
S__GCA_013203065.1	S__GCA_016783945.1	0.116980941959984
S__GCA_013619005.1	S__GCA_016783945.1	0.172614595530756
S__GCA_014764495.1	S__GCA_016783945.1	0.113053090318677
S__GCA_014894735.1	S__GCA_016783945.1	0.12065766183222
S__GCA_015223015.1	S__GCA_016783945.1	0.12098625457558
S__3300027706_22	S__GCA_016784625.1	0.1161110709254
S__3300027779_22	S__GCA_016838825.1	0.111571336030711
S__3300027801_21	S__GCA_016838825.1	0.10882036245672
S__3300027847_13	S__GCA_016838825.1	0.110099782560106
S__GCA_012960835.1	S__GCA_016838825.1	0.136232844645013
S__3300021511_7	S__GCA_016840385.1	0.109779232292171
S__3300024433_34	S__GCA_016840385.1	0.126189503539919
S__3300025661_25	S__GCA_016840385.1	0.128766330112607
S__GCA_001773955.1	S__GCA_016840385.1	0.124537201556768
S__GCA_003527405.1	S__GCA_016840385.1	0.154142719392532
S__GCA_004377275.1	S__GCA_016840385.1	0.165903818905946
S__GCA_009619015.1	S__GCA_016840385.1	0.108667837771809
S__GCA_012974475.1	S__GCA_016840385.1	0.145853806613609
S__GCA_013139435.1	S__GCA_016840385.1	0.155424062517503
S__GCA_013139935.1	S__GCA_016840385.1	0.114150945826715
S__GCA_013202615.1	S__GCA_016840385.1	0.125745423646453
S__GCA_013202965.1	S__GCA_016840385.1	0.124389659178331
S__GCA_013203065.1	S__GCA_016840385.1	0.16566455954805
S__GCA_013619005.1	S__GCA_016840385.1	0.153492208053892
S__GCA_014764495.1	S__GCA_016840385.1	0.136497054356013
S__GCA_014894735.1	S__GCA_016840385.1	0.123466119593328
S__GCA_016783105.1	S__GCA_016840385.1	0.111231694280547
S__GCA_016783945.1	S__GCA_016840385.1	0.118037831346748
S__GCA_009380075.1	S__GCA_016869145.1	0.219864064435817
S__3300020373_18	S__GCA_016869275.1	0.162251892703558
S__3300027706_22	S__GCA_016869275.1	0.205695611086033
S__GCA_005880075.1	S__GCA_016869275.1	0.109526326928779
S__GCA_011523425.1	S__GCA_016869275.1	0.110900211587826
S__3300027706_22	S__GCA_016869515.1	0.119044627019434
S__GCA_009377445.1	S__GCA_016869515.1	0.116220998483067
S__3300006913_7	S__GCA_016872535.1	0.109010159725814
S__3300027844_92	S__GCA_017854045.1	0.120794655486468
S__GCA_004375715.1	S__GCA_018238625.1	0.112033909497784
S__GCA_005222975.1	S__GCA_018238625.1	0.126734252755747
S__GCA_005223125.1	S__GCA_018238625.1	0.160207356287992
S__GCA_013138755.1	S__GCA_018238625.1	0.10987620472421
S__GCA_013375475.1	S__GCA_018238625.1	0.275256442995205
S__GCA_013375485.1	S__GCA_018238625.1	0.32484727590351
S__GCA_013375495.1	S__GCA_018238625.1	0.284591464839149
S__GCA_016195145.1	S__GCA_018606725.1	0.165303258227716
S__3300000179_4	S__GCA_018645865.1	0.132169803501035
S__3300001683_21	S__GCA_018645865.1	0.108548103005424
S__3300001683_28	S__GCA_018645865.1	0.148078822521262
S__3300001683_31	S__GCA_018645865.1	0.146013600079034
S__3300001683_4	S__GCA_018645865.1	0.172190693026922
S__3300020187_18	S__GCA_018645865.1	0.111872339956532
S__3300020263_16	S__GCA_018645865.1	0.11332917121152
S__3300020303_5	S__GCA_018645865.1	0.12969051463812
S__3300020389_17	S__GCA_018645865.1	0.165938239669955
S__3300020389_47	S__GCA_018645865.1	0.191706012652923
S__3300022920_20	S__GCA_018645865.1	0.138900280491095
S__3300024516_18	S__GCA_018645865.1	0.12527416194829
S__3300024516_26	S__GCA_018645865.1	0.142828395315205
S__3300025623_36	S__GCA_018645865.1	0.116112553129735
S__3300025690_38	S__GCA_018645865.1	0.112773869109294
S__3300025892_34	S__GCA_018645865.1	0.13657929234455
S__3300025894_53	S__GCA_018645865.1	0.126668589410661
S__3300026108_2	S__GCA_018645865.1	0.120099443158401
S__3300026108_4	S__GCA_018645865.1	0.117649735333111
S__3300026119_8	S__GCA_018645865.1	0.124211350370923
S__3300026253_8	S__GCA_018645865.1	0.119500436636432
S__3300026264_29	S__GCA_018645865.1	0.126879522452278
S__3300026267_11	S__GCA_018645865.1	0.142925229669818
S__3300027668_18	S__GCA_018645865.1	0.16870176173131
S__3300027685_11	S__GCA_018645865.1	0.113198952971351
S__3300027685_16	S__GCA_018645865.1	0.133370516101166
S__3300027685_31	S__GCA_018645865.1	0.16952617401251
S__3300027685_36	S__GCA_018645865.1	0.170261722150659
S__3300027687_7	S__GCA_018645865.1	0.119814359038739
S__3300027700_13	S__GCA_018645865.1	0.118724834836176
S__3300027752_17	S__GCA_018645865.1	0.123319124114838
S__3300027771_26	S__GCA_018645865.1	0.164038067937915
S__3300027779_22	S__GCA_018645865.1	0.128860298511368
S__3300027779_26	S__GCA_018645865.1	0.128900888225908
S__3300027779_27	S__GCA_018645865.1	0.150500400507322
S__3300027780_12	S__GCA_018645865.1	0.168450712790033
S__3300027788_10	S__GCA_018645865.1	0.150892278835988
S__3300027791_27	S__GCA_018645865.1	0.116375022942258
S__3300027801_21	S__GCA_018645865.1	0.169751514735085
S__3300027801_7	S__GCA_018645865.1	0.138634508184086
S__3300027810_12	S__GCA_018645865.1	0.124826777114895
S__3300027827_16	S__GCA_018645865.1	0.145774307382131
S__3300027838_66	S__GCA_018645865.1	0.196113528547445
S__3300027838_7	S__GCA_018645865.1	0.217025177368106
S__3300027844_42	S__GCA_018645865.1	0.140562607331336
S__3300027844_72	S__GCA_018645865.1	0.185200814196221
S__3300027844_79	S__GCA_018645865.1	0.161043444941038
S__3300027847_13	S__GCA_018645865.1	0.226599744970322
S__3300027847_4	S__GCA_018645865.1	0.1080322606492
S__3300027847_80	S__GCA_018645865.1	0.126377197229734
S__3300027849_41	S__GCA_018645865.1	0.166756723997137
S__3300027997_10	S__GCA_018645865.1	0.129139559111369
S__GCA_000213395.2	S__GCA_018645865.1	0.180282107243181
S__GCA_000383355.1	S__GCA_018645865.1	0.148025484905372
S__GCA_000402075.1	S__GCA_018645865.1	0.117318724089871
S__GCA_001542995.1	S__GCA_018645865.1	0.116029167373357
S__GCA_001643555.1	S__GCA_018645865.1	0.130802373890476
S__GCA_002082295.1	S__GCA_018645865.1	0.127244430297972
S__GCA_002313235.1	S__GCA_018645865.1	0.11933855773373
S__GCA_002313265.1	S__GCA_018645865.1	0.119438232384061
S__GCA_002390675.1	S__GCA_018645865.1	0.127648693386365
S__GCA_002401955.1	S__GCA_018645865.1	0.158307686595418
S__GCA_002499015.1	S__GCA_018645865.1	0.139169859814104
S__GCA_002505495.1	S__GCA_018645865.1	0.109345862890751
S__GCA_002712885.1	S__GCA_018645865.1	0.136959687462239
